cycle,target_ph,is_test,steps,mean_abs_error,rmse,max_abs_error,mean_error,tail_mae,tail_mean_error,tail_std_error,early_mean_error,mid_mean_error,final_error,drift_tail_minus_early,tail_ratio_action_std,tail_sum_action_std,tail_mean_sigma,tail_train_updates,mean_reward
102,5.559228420257568,False,200,0.022238696870504223,0.026751898980461805,0.0640088061165018,0.02083237635455677,0.029904456484772152,0.029058379266907543,0.019593369294095893,0.02004896846629429,0.01328900026767022,0.0197565974484588,0.009009410800613252,0.017611491638541137,0.015964545571562253,0.01,50,-0.021728604791027704
103,4.367224216461182,False,200,0.01662070792097394,0.02090820597129731,0.0872904999879029,0.0003237438724516381,0.015241150242353287,0.011777458740918113,0.015432937232661438,0.003353486754400684,-0.010815520207123855,0.0128897203779558,0.008423971986517429,0.015800610118737443,0.020546002640361948,0.01,50,-0.01503326133818398
104,5.1807050704956055,False,200,0.023223390464672963,0.028582824800744956,0.1203890332167869,0.020178665829087845,0.029152979758136018,0.029059258084108818,0.01472482506458454,0.017029152292551576,0.015008164803106247,0.0237583598598591,0.012030105791557243,0.016175106170931625,0.016156961311894768,0.01,50,-0.022895166778339027
105,4.989678859710693,False,200,0.026701116455117767,0.034820839770290934,0.099915402578711,0.020666719351841466,0.025677614011194776,0.022345890202266565,0.02088504007226435,0.04374986225689365,0.0187384754837374,0.038906205468856,-0.021403972054627088,0.02240789332785972,0.012906459751741902,0.01,50,-0.026032778025112942
106,4.186361312866211,False,200,0.013446612242104956,0.0179353539120067,0.0954761503169967,0.005234166273674252,0.014651467903757986,0.01022238878573479,0.015184430968455348,0.011252592106915408,0.00021463002358747575,0.0190349363496427,-0.0010302033211806172,0.014808965064767279,0.011357859721819127,0.01,50,-0.010436548967181698
107,5.638851642608643,False,200,0.02626093074027184,0.031135089825659577,0.1532238502066878,-0.024560715770827746,0.022019826348222117,-0.01896491787705079,0.01716370093956662,-0.030336162940487563,-0.022973405546688905,-0.0276709161890913,0.011371245063436772,0.013389883141794333,0.015992588907635434,0.01,50,-0.026829678576835575
108,4.619189739227295,False,200,0.01716447412554982,0.021286887919514393,0.062649545782909,0.00728692681533815,0.01782676331678991,0.0015810027055388135,0.021170451558750462,0.007090431427343995,0.014941752079409017,0.0048333522873411,-0.005509428721805181,0.0228641904748668,0.015287461365595167,0.01,50,-0.015602056715734527
109,4.7364044189453125,False,200,0.019071494245111596,0.02398304485779806,0.0641381093593285,0.008474018465434672,0.010980429122010029,-0.0038552389732348846,0.013463486870857674,0.010219718926289138,0.01263265024962632,-0.0112649994482847,-0.014074957899524024,0.014401289933442685,0.011048138217039656,0.01,50,-0.017442196124774892
110,3.944365978240967,False,200,0.035978388352049785,0.03816911896112537,0.0726039048651765,0.035978388352049785,0.0321046401884248,0.0321046401884248,0.012316816037612987,0.04080160484256434,0.03474864188535129,0.0323682820116051,-0.008696964654139543,0.014220577844683759,0.011122159092783046,0.01,50,-0.03771291306570269
111,3.905478239059448,False,200,0.04122451551505504,0.042666467129845835,0.0727607071145963,0.04122451551505504,0.0403290364440888,0.0403290364440888,0.011887416457930712,0.03606301814674836,0.0415573992607992,0.0300208272489639,0.00426601829734044,0.011238758372670903,0.013377030984399008,0.01,50,-0.0434225856807359
112,4.010705947875977,False,200,0.013099865884249549,0.015959960409447364,0.0480540979706529,0.004081266721634749,0.009619861492783406,0.00025239739563584994,0.011813525879510815,0.012678358120531807,-0.007750182304881999,0.0128350557067324,-0.012425960724895957,0.013073676298678763,0.018335157650941257,0.01,50,-0.010816552271215609
113,3.865864753723145,False,200,0.06525224972655749,0.06625116189405497,0.0982973671757343,0.06525224972655749,0.060601671812323794,0.060601671812323794,0.012388885109896431,0.07012400646380644,0.06708786020414458,0.0705692226103451,-0.009522334651482646,0.012332120828846655,0.013291256233485559,0.01,50,-0.07024522513090731
114,4.020958423614502,False,200,0.012363626629105076,0.0156558135538273,0.0417951425582394,0.004554653645880151,0.015915151796842865,0.015409048534412096,0.011060458191252027,-0.001898008552911256,-0.0011352619245230578,0.02945561646231,0.01730705708732335,0.010144050944992442,0.017866008403244097,0.01,50,-0.009014661139252356
115,4.120151996612549,False,200,0.013584734493516349,0.01653508173043379,0.0413079276393251,0.004556461618356624,0.011088502694054234,-0.0060433105924923925,0.012683908914026022,0.014166488481801694,0.0028963747425839585,0.0006386645231923,-0.020209799074294085,0.013236531655495027,0.009768473026754213,0.01,50,-0.011522892691394393
116,5.201063632965088,False,200,0.02204758310843366,0.029428457589821534,0.1814358164245177,0.01365608909909079,0.01874598532941955,0.007712607123374813,0.020542920359626616,0.00451836367792936,0.010160530392779815,0.0104272460985859,0.0031942434454454525,0.023639494857730002,0.017421214146009688,0.01,50,-0.022023130602300833
117,4.49151086807251,False,200,0.014612142945518625,0.018634379199812742,0.0692731872106477,-0.002401978974042615,0.009373704424504817,-0.00265640874008113,0.011750495042567654,0.0032793506645157743,-0.008685408416728713,-6.342896019084776e-06,-0.005935759404596904,0.012277035160430176,0.011652927589896854,0.01,50,-0.011839196834814245
118,5.689723014831543,False,200,0.0508761160709602,0.052871179557568614,0.152989766123385,-0.0508761160709602,0.04632906884493049,-0.04632906884493049,0.013232630526949602,-0.05029568899234691,-0.050300597815563244,-0.0535956429217607,0.003966620147416423,0.010973891017523383,0.02287329053549666,0.01,50,-0.05434312475415387
119,5.125248908996582,False,200,0.026478145966058714,0.03188284324178512,0.0668527179024032,0.024381560989692533,0.03336727118748616,0.03322904034626398,0.016258494782067402,0.015869503503088155,0.02406998627358364,0.0153678153598475,0.017359536843175823,0.017974219030983903,0.011628656514762963,0.01,50,-0.02644405939334254
120,4.679214000701904,False,200,0.014639930763948135,0.018047445530948905,0.0501919271917437,0.0008219447900497733,0.010864938352611148,-0.00774423475624052,0.011747716555575658,-0.0023739397464831113,0.0027387821611036373,0.0005967271651083,-0.005370295009757409,0.012454499910128413,0.02005691171784586,0.01,50,-0.012778483087487358
121,5.189937114715576,False,200,0.02429560151989634,0.030857345869390543,0.0796637858139774,0.01631847830008324,0.01566461729741719,0.006797002755676097,0.020639117021597108,0.016602347311383638,0.014259214561341833,-0.0130142276737164,-0.00980534455570754,0.02472085277669962,0.021573567611195565,0.01,50,-0.023871405865733126
122,5.631141185760498,False,200,0.011653174771466166,0.014791118154289573,0.0461201671640889,0.0014578874586973793,0.010943517423029441,0.005496209463062409,0.011312068034079824,-0.009284276886188964,0.010216541766265979,0.0089947599580781,0.014780486349251373,0.010911059279754508,0.015250793179272965,0.01,50,-0.009026834528516584
123,4.092722415924072,False,200,0.012742944831166478,0.0168699616895843,0.1031779915183057,-0.0031558055319611555,0.013360677856808079,-0.0102831152032629,0.01254390117481542,0.0023431696264964432,-0.0077476972483545535,-0.0175182751497251,-0.012626284829759343,0.012305521627612531,0.011554530254181645,0.01,50,-0.01060104426165594
124,4.555753231048584,False,200,0.019154880758982425,0.024727047413290626,0.0628939082167807,0.00020521828542761008,0.033753440513908155,0.0001288173568567183,0.038235591855314825,-0.004925279083802075,0.008089018668751204,-0.0471857952922176,0.005054096440658793,0.03998922321368923,0.009824112919300229,0.01,50,-0.017930362223822008
125,5.263879776000977,False,200,0.014899332975161257,0.018405684362922854,0.0644930395781129,0.0035379372457608254,0.014844040045277434,-0.0025276015121119934,0.018009125862947766,0.008598355286465322,-0.00037681181035371795,-0.0015751706755491,-0.011125956798577315,0.018779440621827705,0.011820802332065311,0.01,50,-0.012981647361628424
126,5.251918315887451,False,200,0.016718428211995942,0.021207001239722963,0.0560073418203614,0.000302374939018725,0.02674495825207378,-0.0044342287271346235,0.0312723876174134,0.0010580331399739394,0.0034591895378207117,0.0233069625507447,-0.005492261867108563,0.03611757017105856,0.021396381443364716,0.01,50,-0.01519410931880297
127,4.888257026672363,False,200,0.026746099015573614,0.03171521744624722,0.0746659663677027,0.009363465103197032,0.0321119115001627,0.02975467190247001,0.024445018830858763,0.007868117926782731,0.0069521088904849985,0.0157867091365577,0.021886553975687277,0.026120702741697144,0.021361726136904395,0.01,50,-0.026718872508398328
128,4.163868427276611,False,200,0.01135663347836985,0.01569712754000593,0.1059136323961666,0.001659057786127161,0.01373967147903805,0.0068917954019402615,0.015232796972499095,0.0029714992936418294,-0.0009907077997830355,0.0226423393644736,0.003920296108298432,0.014102918688483115,0.01842839142505501,0.01,50,-0.007405960627446242
129,5.108270645141602,False,200,0.02988166012288243,0.03645660105158267,0.1470196683433577,0.02843743703179304,0.03224306108138882,0.03224306108138882,0.01557547198919007,0.026358835762730536,0.030143385430039187,0.0351172579687757,0.005884225318658287,0.015288038453197865,0.01991544782861208,0.01,50,-0.031083147488087146
130,3.852175712585449,False,200,0.07419696738652702,0.07517125273264011,0.1073615774447782,0.07419696738652702,0.07636958309558545,0.07636958309558545,0.011802144349379106,0.07765071313660608,0.07097424828779791,0.0595512919990346,-0.0012811300410206367,0.011725253034239424,0.012981265912378756,0.01,50,-0.08056442255582877
131,4.456247329711914,False,200,0.020161459042343132,0.024740374391120562,0.0621601540459977,-0.004216794553986415,0.016628780083942026,-0.002008278354396548,0.019838550181727654,-0.018729737265424203,-0.0028062514039846644,-0.0111032036253648,0.016721458911027654,0.021315649861046036,0.01434042886210666,0.01,50,-0.018646445409293357
132,5.738742351531982,False,200,0.07065903075677843,0.07309046397652674,0.1745956322966311,-0.07065903075677843,0.057553546748193324,-0.057553546748193324,0.010442329090361378,-0.08074042052632249,-0.07913386451354247,-0.051160345364428,0.02318687377812917,0.007983772854483354,0.015309606116033058,0.01,50,-0.07685522726448121
133,4.113643646240234,False,200,0.01404594252539439,0.018951421155689784,0.1255320772062838,-0.0015160360984316622,0.0102592731169838,0.0005631009303242921,0.012889234897938912,-0.007434231268817343,0.008117009383362211,0.0097015347690936,0.007997332199141635,0.013069809021950356,0.010574550676779274,0.01,50,-0.011678765165256587
134,3.8311705589294434,False,200,0.07670173530439968,0.07760904244234271,0.1175122963672938,0.07670173530439968,0.07530794216632163,0.07530794216632163,0.011277565466793132,0.0829247451319411,0.07418609851978522,0.0914922162945859,-0.007616802965619479,0.011145488902172119,0.012753628811660223,0.01,50,-0.08344012709272629
135,3.8344886302948,False,200,0.07463827429419266,0.0755193958598905,0.1063677583877176,0.07463827429419266,0.07319499867136145,0.07319499867136145,0.010138977743678208,0.07979038058421668,0.06831311822535983,0.0956787205657283,-0.006595381912855233,0.010187457913121725,0.010441280898462624,0.01,50,-0.08103311151777
136,4.708858489990234,False,200,0.014129650978324528,0.017610984325303853,0.0707870328384823,0.004806267469529272,0.014067078779214849,0.0023769256751240923,0.01768656735983201,0.0023221699869269774,0.004799902437867924,-0.0169803078331112,5.475568819711483e-05,0.01895777687955434,0.015199265043306466,0.01,50,-0.01201845897317761
137,5.456061840057373,False,200,0.024833341439648455,0.03030455548438491,0.0783005035123514,0.02037747171403242,0.029466378749837943,0.027768062753426172,0.021094419820369956,0.020334450986031812,0.0050449288340739164,0.0266742142038758,0.0074336117673943596,0.025856860568849026,0.013885072831600244,0.01,50,-0.024084627442118617
138,5.463833332061768,False,200,0.023421852225967776,0.028825304188197738,0.0781098610391035,0.011595815633894318,0.013504276491312847,-0.0038140304482906055,0.015899238586435667,0.04061333477993433,0.010693926357866918,-0.0047978123234848,-0.044427365228224935,0.015156590961319787,0.01186321113185144,0.01,50,-0.022746174415301947
139,4.534361362457275,False,200,0.013554011051361692,0.01635842473093597,0.0373179295618344,0.001131186955614305,0.016379683065891465,0.005943366731757661,0.017661482530321806,-0.00042242405681014336,0.008416473516623156,0.010006788770501,0.0063657907885678044,0.019106394347674367,0.015245012363169518,0.01,50,-0.011939157857311495
140,4.644789218902588,False,200,0.017415937316431974,0.02162899014459639,0.0722151004358453,0.006540939095457625,0.011874400247714747,5.172190079463989e-05,0.015419692201240636,0.0031581484402887073,0.008994657048252962,0.0057827183966026,-0.0031064265394940673,0.015776090435883242,0.019373505750736847,0.01,50,-0.01589189189752334
141,4.045201778411865,False,200,0.015860271508924315,0.0200727760273613,0.0783856901903772,0.011887789191892111,0.012336810797566523,0.0080528387032255,0.013847344122245994,0.0075404035964780165,0.015180771050595739,0.0168608983334799,0.0005124351067474836,0.015380592482272424,0.01900114889512571,0.01,50,-0.014080423297991645
142,5.3153157234191895,False,200,0.026554484728822797,0.03352612214416388,0.1900846076787221,0.01283797995779668,0.021454808255229302,0.003622896249114506,0.024966983571471042,0.0051114008935166065,0.0037502551514067605,0.0457818172221964,-0.0014885046444021006,0.029959034314187935,0.016818096447834302,0.01,50,-0.0268310854763307
143,3.87451696395874,False,200,0.053391532581727234,0.05510338667659067,0.0870926161453522,0.053312600039076584,0.058792101703976744,0.058792101703976744,0.011249078239578188,0.05294975071760515,0.05177144563261919,0.0798335780194015,0.005842350986371592,0.012949994144933074,0.016595183848508416,0.01,50,-0.05696326672392676
144,5.5895843505859375,False,200,0.01839463805725524,0.021818064456659465,0.0547630009996158,0.014170230229969794,0.015378641434049075,0.004848988780393398,0.018581298184676773,0.0198644118286607,0.014815909687518034,0.0001602934423923,-0.015015423048267303,0.015302606914330972,0.015109285732868937,0.01,50,-0.01758649064550918
145,5.594977378845215,False,200,0.01349478700553769,0.01714481864076273,0.0489319758990438,0.008742301315819963,0.017602477016929602,0.017156346511576923,0.012184600801416635,0.007609891950789337,0.0018515999298551477,0.0085748216510932,0.009546454560787586,0.012635651786272054,0.0165890713815477,0.01,50,-0.010169929795588617
146,3.762500286102295,False,200,0.11543657809695024,0.11625521931867569,0.1499059652786547,0.11543657809695024,0.10785789926008209,0.10785789926008209,0.009937610081514517,0.12632602731719247,0.11452914525680019,0.0821658908824778,-0.018468128057110386,0.009102331424089772,0.011608272624873486,0.01,50,-0.13012488605268666
147,5.032551288604736,False,200,0.034757760010511236,0.04305903962772772,0.2710536224345841,0.034523599521344525,0.0360167708664054,0.0360167708664054,0.016987745501941032,0.01419577696479773,0.04333073033346722,0.0610107260585248,0.021820993901607674,0.017296191720474946,0.015655604745623136,0.01,50,-0.0364604017538832
148,4.156491756439209,False,200,0.01956252974393823,0.02629435591569646,0.1356376914759067,0.014427984291720685,0.016973040847864444,0.014267320788650024,0.019819743630746466,0.015782318205988827,0.010481427050439047,-0.0032547659801291,-0.001514997417338803,0.019830867124474478,0.012118452307466006,0.01,50,-0.01771276909457412
149,3.97355055809021,False,200,0.009516675267356776,0.01201764263369564,0.0314508799156572,0.002692568918775254,0.00940743562888489,-0.0012871784469476101,0.011582710228399396,-0.00011427766343939125,0.0025493391098337773,0.0032391366265387,-0.001172900783508219,0.011726019021671056,0.014304945318194076,0.01,50,-0.00565596520556917
150,5.510524272918701,False,200,0.04178200137191535,0.04642206445459764,0.0932765120007044,0.04126112424066891,0.05599946866310158,0.05599946866310158,0.014445939164258716,0.04601297691128301,0.03695921721907889,0.0586176740340107,0.009986491751818566,0.01619394971494595,0.011217859954384719,0.01,50,-0.04384631824400053
151,4.549242496490479,False,200,0.017448578005791825,0.0218522944853115,0.0626272597479431,-0.003975523497654134,0.016311212851548372,0.006067975042057732,0.01866527273393871,-0.021351745260298472,0.007957765264562733,-0.0106013947603846,0.027419720302356204,0.020278676869733246,0.013286272306614617,0.01,50,-0.015969399721681207
152,4.842479705810547,False,200,0.020566237158577493,0.02721144924747848,0.0759136321509483,0.013795917543685527,0.016654546766229912,-0.0007761847936750519,0.019729412119823746,0.01861967134706884,0.005469949694268974,-0.0144159478056664,-0.019395856140743892,0.020798257873066203,0.015586620073773188,0.01,50,-0.018090898141301298
153,5.044591903686523,False,200,0.019651966538082575,0.023659977070827273,0.0547219297017536,0.0072535396780169905,0.02041265553571389,-0.004042552198405372,0.02492988624235269,0.02092555363078501,0.013184069436242563,-0.0247024969803781,-0.02496810582919038,0.026849564352004515,0.010978711754798103,0.01,50,-0.018495382516293537
154,5.411802291870117,False,200,0.04194751921360412,0.0471089912615394,0.0940590378333077,0.03924929423586715,0.03652047527386194,0.03644936372564689,0.02196209882481701,0.025048366647802755,0.04991889249681677,0.0004698731394316,0.011400997077844133,0.031136762918851955,0.019621235907522544,0.01,50,-0.04395897300023781
155,4.144100666046143,False,200,0.025041800383426648,0.029705900573863984,0.1185280325438871,0.01594842588296264,0.02403413563907324,-0.007014235384211588,0.028679825493830143,0.0252582272848511,0.028945884530476595,6.846558350481757e-06,-0.03227246266906269,0.028378057147506675,0.020372916186208394,0.01,50,-0.02527310617800739
156,5.174013137817383,False,200,0.019330631120953564,0.02637239177298533,0.1725734074864222,0.010964532889809966,0.015985868783016003,0.006680373167677809,0.01822234898181316,0.019580997173294125,-0.0012997833581575957,-0.0168574593833605,-0.012900624005616316,0.018129814859022583,0.017514092251112404,0.01,50,-0.01818443842877665
157,4.957580089569092,False,200,0.01686313035967594,0.02073226689388105,0.053874407132902,0.007499540733744818,0.016924671154990082,0.01109136474864455,0.019206893840179116,0.0011715509793534871,0.008190769549169832,0.0078184083338239,0.009919813769291063,0.020927728164719547,0.015781791156516765,0.01,50,-0.01547657724172231
158,5.48292350769043,False,200,0.021787511615025103,0.026328173812457133,0.0639743525553031,0.019955189002256898,0.029953010902958998,0.029286569297528157,0.019196112884940938,0.01303674992037428,0.024366550228598828,0.0265621134670075,0.016249819377153876,0.020059572991009033,0.011224660756782563,0.01,50,-0.020957376241932436
159,5.57127571105957,False,200,0.016038078630565045,0.021076836560953632,0.0567773380427398,0.011340970195902713,0.0274388532646116,0.026430656818318844,0.01739317248264636,0.01478849601225468,-0.002381300708315492,0.0353970822222615,0.011642160806064164,0.017133701394482018,0.014032864095291512,0.01,50,-0.013096769449355405
160,4.106278896331787,False,200,0.02009465174595563,0.025152747469667766,0.1267611228689702,0.01429904914905346,0.022259899632085772,0.02084786450151344,0.016537395904970494,0.007565994063226746,0.012572617576435043,0.0289329593335079,0.013281870438286693,0.019261172255325202,0.02111164448043753,0.01,50,-0.019048472414397187
161,4.090209484100342,False,200,0.020016426268466673,0.02445787168036181,0.0588268148848669,0.01429406557775844,0.019772509764657296,0.012192945002571091,0.021574591845781314,0.016587035804405088,0.015768300461561253,-0.0030376921424473,-0.004394090801833997,0.02024109481283909,0.014166984624948479,0.01,50,-0.019201138933038528
162,3.8408613204956055,False,200,0.06649449188577541,0.06752246852388712,0.097054570766474,0.06649449188577541,0.06526582436595843,0.06526582436595843,0.0114414385385875,0.06671596978050165,0.07061170460841133,0.0495504298205644,-0.001450145414543219,0.01358818521310069,0.017388305849496535,0.01,50,-0.07166787424616688
163,5.017525672912598,False,200,0.030783599069275757,0.038851211669554096,0.168142744932136,0.029292817540188563,0.01596518826206348,0.013593384464149323,0.013894802477283075,0.026001907342998364,0.032224245255715024,0.0176659912051135,-0.01240852287884904,0.014442877257714877,0.012267727050319173,0.01,50,-0.030985483845504636
164,4.46164608001709,False,200,0.028361861010962115,0.03277391299962839,0.068273250106901,0.005495929589202405,0.03302121042825266,-0.017915421466843905,0.03319941895347902,0.005942478562937346,0.029373405969162505,0.0216321529803904,-0.02385790002978125,0.03533644015136476,0.030180042495300107,0.01,50,-0.028639245231186813
165,3.898768186569214,False,200,0.03333885579896094,0.03561494043376181,0.0685321422232037,0.03333885579896094,0.03610293086089988,0.03610293086089988,0.00901663621331147,0.032556304413751194,0.03871195899435383,0.0435114701178505,0.0035466264471486833,0.009236585602746534,0.013207644520886373,0.01,50,-0.03487873288286401
166,4.744534969329834,False,200,0.01772933955763305,0.02225452329147242,0.1168505381220503,-0.0040724353712420095,0.015352190837036438,-0.012774327426832745,0.013656179197528583,-0.010104121112841447,-0.003583831135443134,-0.015774586885084,-0.002670206313991298,0.014283175428839705,0.011518321669107089,0.01,50,-0.01676432819625186
167,4.9149932861328125,False,200,0.02300254838616392,0.027375328815474644,0.0614164693817178,0.005638914518521402,0.024863948540316042,0.02270883317041353,0.019002375091097368,-0.00449526933600298,-0.0015644677115133798,0.0124409049571383,0.027204102506416514,0.019734022915240033,0.014746155599386062,0.01,50,-0.022163850092113233
168,4.251172065734863,False,200,0.02036120878121621,0.02475109610674063,0.1164363922692075,0.010198296981299836,0.022601324211980835,0.02100727323761349,0.01488510408804591,0.006652171188209843,0.012744060067859142,0.0204209548965215,0.01435510204940365,0.01407081623269658,0.01654348327990481,0.01,50,-0.019070407886119557
169,5.535514831542969,False,200,0.032577282348259205,0.03675357974857683,0.067989210468772,0.028824774227086566,0.014266303279703872,0.0008571641768345095,0.017396125445089523,0.04275068871407838,0.040421445818722306,-0.0133921221608508,-0.04189352453724387,0.023692592452806114,0.029244335031268547,0.01,50,-0.03325232692346071
170,5.747466087341309,False,200,0.09937295162741783,0.10084911216601623,0.1391747693601441,-0.09937295162741783,0.08887855898913367,-0.08887855898913367,0.017207969959923995,-0.10699529858668176,-0.10615420694725365,-0.070936137963403,0.018116739597548087,0.008622858454815563,0.03379760009780838,0.01,50,-0.11050653570183401
171,4.820324897766113,False,200,0.021582478296117546,0.025683136287083252,0.0688643168840235,-0.0005497654276418745,0.01651188772639016,-0.005080996358669685,0.01833243277330246,-0.004562554010890696,0.013993526676628327,0.0087149775578527,-0.0005184423477789888,0.01920538126483255,0.010908350453588884,0.01,50,-0.02135161580793303
172,3.8180181980133057,False,200,0.06269099614018737,0.06394816159595505,0.0987842620640302,0.06269099614018737,0.0665042991095786,0.0665042991095786,0.013949009681739252,0.06406468357666781,0.060488345607222695,0.0651243209022167,0.002439615532910791,0.012952635636566002,0.011722960377507079,0.01,50,-0.06735919710704313
173,4.761487007141113,False,200,0.0199117104651358,0.028553738247086315,0.2352060181002508,0.003212579282881768,0.014325641929871952,-0.0027499304061569378,0.016503476479184948,0.0047461372774736015,0.00053199885099289,-0.0034794843578538,-0.00749606768363054,0.017445225742526146,0.014064111942046638,0.01,50,-0.01933429179769338
174,4.099536418914795,False,200,0.01937158224778964,0.023269619515141074,0.1067995611489358,0.015959493866855544,0.0282541633917892,0.0282541633917892,0.009867050406566562,0.01741204707617979,0.009730353921517533,0.0362592211261496,0.010842116315609409,0.00963104475013493,0.011666713726972845,0.01,50,-0.018540780400886206
175,3.8819875717163086,False,200,0.04679156687102417,0.04821913376855742,0.0788996418781819,0.04679156687102417,0.04867564740221477,0.04867564740221477,0.011957362972743212,0.04911903155802431,0.04397241824770439,0.0203210526783479,-0.00044338415580953694,0.013989137445722206,0.017051197009275303,0.01,50,-0.049532222266604864
176,5.327398777008057,False,200,0.033384946848521044,0.04047612145746503,0.1540366794813561,0.015287939813777164,0.026028024697608274,0.007479618221377488,0.029327646402490963,-0.007981335106235794,0.04296672052718705,0.0481324559236302,0.015460953327613281,0.03298358512783671,0.018421096453107612,0.01,50,-0.03385616477747462
177,5.697410106658936,False,200,0.04813057757916635,0.04985720245702147,0.086025424981198,-0.04813057757916635,0.04172009741074989,-0.04172009741074989,0.011147049175941738,-0.04396640547258817,-0.056344188290305276,-0.0238547039531198,0.00224630806183828,0.008904957909389296,0.018133857710944386,0.01,50,-0.05105329895909641
178,5.107076644897461,False,200,0.02774335666462473,0.034442714316749605,0.0883419482346736,0.023682998256019383,0.023853644859882825,0.01921073115048836,0.0204510299277241,0.019546014479822696,0.048845430087418526,0.03185874373992,-0.0003352833293343363,0.021895597307721823,0.010336392364068076,0.01,50,-0.028202147458350594
179,5.322830677032471,False,200,0.04300820381640714,0.05058695754355664,0.0999324097285043,0.03901223767595714,0.03304344588777522,0.018253551939955558,0.034924999464654126,0.033974061971174356,0.04341975548373544,0.0273300361700883,-0.0157205100312188,0.04311856091688615,0.02305392565996026,0.01,50,-0.04484697295197368
180,4.981779098510742,False,200,0.020404036869940648,0.02531686757561497,0.066455701823914,0.01828190409603136,0.017588303846455038,0.013570700088620985,0.019666239630633214,0.012965337963523114,0.03278576587070036,0.0208713644584621,0.0006053621250978712,0.02146293850579436,0.011302969189379725,0.01,50,-0.01921038595469366
181,5.214064598083496,False,200,0.02017533587010754,0.023864830615169183,0.0514406764108024,-0.0014579090410802666,0.016206152713260494,-0.007212262280081986,0.018270819610689125,0.009861892375057855,-0.012844277174583868,0.0222822015505892,-0.01707415465513984,0.019214466327039572,0.010102345543168877,0.01,50,-0.019570448416245254
182,5.198679447174072,False,200,0.029765739376426622,0.03562051227838247,0.0773868783069877,0.010093637517330625,0.04083492894416811,0.007489491595736356,0.04377705417675076,-0.0013299712709419706,0.010264810535940815,-0.038994781638534,0.008819462866678326,0.04584965902311245,0.011409717146064773,0.01,50,-0.03023770745984534
183,5.597521781921387,False,200,0.016240521307056218,0.0196304993385556,0.0459250487146958,0.01227550164254178,0.016464021160863592,0.015751874953483767,0.0114053910446659,0.018588293012717808,0.015547107892588815,0.0106150344888682,-0.0028364180592340416,0.01130124962173278,0.013731868021607729,0.01,50,-0.014452053043396241
184,5.029549598693848,False,200,0.02316309634180608,0.02864469034923928,0.118699120158471,0.017076148408032808,0.023453027092591883,0.022238920880229596,0.01634675200103717,0.032810166417391616,0.003287436867196466,-0.0038585901605143,-0.01057124553716202,0.01758854329481862,0.014676584984965099,0.01,50,-0.0228196006708727
185,4.03685998916626,False,200,0.03282721775606781,0.035269543665889816,0.0769008209357648,0.03199304063677352,0.028574686067484752,0.02831401042773815,0.010834359141543438,0.025646741888971522,0.03894988505123162,0.0331361411077235,0.002667268538766629,0.012214933584138773,0.015066149307559343,0.01,50,-0.0341556018241297
186,5.168132305145264,False,200,0.01695715693560761,0.026459622743114627,0.2437152723431195,0.007315817205843246,0.009260045892362677,0.0014786621782794762,0.01129902220519732,0.003280992102794114,0.006198221176925092,-0.0262917805720501,-0.0018023299245146377,0.012422235258349066,0.01617340472945575,0.01,50,-0.015196227684812023
187,4.879302978515625,False,200,0.01613694424980799,0.019530686772113504,0.053951711834534,-0.004554037538472887,0.01726147310989211,-0.009952500208331641,0.018542605498237226,-0.002638431827381931,-0.0017885478378046424,0.0067134847222174,-0.007314068380949711,0.019383681432146003,0.008357288365837547,0.01,50,-0.014888584734130558
188,5.494232654571533,False,200,0.025454635898024054,0.03000100374902238,0.0812550158997433,0.01994710729121475,0.014488012765803695,0.004900644866242244,0.016571369916425077,0.026886074131300237,0.03590801429571081,0.0259598483996796,-0.021985429265057994,0.018810332796242977,0.012071684074883002,0.01,50,-0.025577520296193236
189,4.794316291809082,False,200,0.016110542161461877,0.019784394366629057,0.0548418712213951,0.0038535910173088327,0.011228132827639046,0.0055022554814785265,0.012253311447322801,0.020573787285552012,-0.006960767095637171,-0.0204164452650337,-0.015071531804073486,0.01294321948719927,0.020305153734299235,0.01,50,-0.015376744668456089
190,5.447076797485352,False,200,0.025570443813099242,0.03047865067970957,0.0836660053624545,0.019041270570893554,0.02676914160842324,0.016047686626584616,0.026114720160787253,0.015987260009125637,0.033776135128384746,0.0227883036900022,6.042661745897862e-05,0.03046838149136679,0.012867375320969736,0.01,50,-0.02570296884287978
191,5.082299709320068,False,200,0.031136623693054363,0.03931437850703422,0.0943166781497888,0.023125910820729744,0.017558047378372833,-0.007516443438275313,0.02063855461399943,0.0493020992307752,0.03835541381349765,0.0017098033211713,-0.05681854266905051,0.022593019502281417,0.014059618944695453,0.01,50,-0.0314743193944881
192,3.8051137924194336,False,200,0.06898458559338164,0.07056118450708879,0.0998604163208436,0.06898458559338164,0.08241593743221609,0.08241593743221609,0.010638625218414976,0.062346774071359294,0.06364748462480697,0.098590746894291,0.020069163360856797,0.010669929145785063,0.012469375767783666,0.01,50,-0.07462079748347475
193,5.383861541748047,False,200,0.043469067670239434,0.05034026757011775,0.1694711824505077,0.04330720732386164,0.03675915360944665,0.03634333348549732,0.018907171939244394,0.03300205791792926,0.041625128013576616,-0.0103955030987332,0.0033412755675680597,0.02215462415133942,0.010623855237938762,0.01,50,-0.046008479799588074
