candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,26.0,train,361,4.548985963182373,-0.03825131999080285,-2.753107068267147e-15,0.24205726646147732,0.3025402010947445,0.7867667279518629,0.03360568119396717
grid,26.5,test,168,4.526708015831821,-0.03325465988102616,0.02202420170290899,0.23907550635216,0.2937206942404417,0.689465076887156,-0.0642994074412794
grid,26.5,train,360,4.526708015831821,-0.03325465988102616,-1.852838869985539e-15,0.24091613816708748,0.30128052068256683,0.7898054064629805,0.02911074766997991
grid,27.0,test,168,4.543939844787604,-0.036901755928306613,0.022324736369532017,0.23916121192889336,0.29387046862439054,0.6892810101456734,-0.06945091718086169
grid,27.0,train,359,4.543939844787604,-0.036901755928306613,-2.9935818602706172e-15,0.24129307490378699,0.3016259441350336,0.7893889271138446,0.032132037584280994
grid,27.5,test,168,4.563353280354139,-0.04095139266460599,0.022376291005346792,0.2392550472201093,0.29401631540103607,0.6893342102536635,-0.07370946957286878
grid,27.5,train,359,4.563353280354139,-0.04095139266460599,-4.082157082187205e-16,0.24122139923596092,0.30159006677881567,0.7892577423527327,0.03563847818796981
grid,28.0,test,168,4.579208855342976,-0.04425487353922503,0.022397286703225744,0.23936947060756814,0.29414927341378505,0.6893190548201855,-0.07747615116156839
grid,28.0,train,359,4.579208855342976,-0.04425487353922503,-1.3087643008951706e-15,0.2411447912320811,0.3015570693594201,0.7893511571946505,0.03858282299160808
grid,28.5,test,167,4.594459417146561,-0.04743044677478376,0.023792614558103973,0.23965123076054665,0.2947226315904506,0.6892691273196019,-0.08011666020057102
grid,28.5,train,359,4.594459417146561,-0.04743044677478376,-2.095507302189432e-15,0.24105888377303364,0.3015212336926227,0.7895531757232557,0.04154440037676415
grid,29.0,test,167,4.610122781934073,-0.05061212328626149,0.02342928284448347,0.23973650482061803,0.294843586561903,0.689568174571447,-0.08398384485295342
grid,29.0,train,357,4.610122781934073,-0.05061212328626149,-2.3162299964728757e-15,0.2412708782069599,0.3019832003148386,0.7902194315402027,0.0446804270915126
grid,29.5,test,167,4.627328877117002,-0.05424013603747688,0.023677522844127545,0.2399209616554285,0.2950468928992631,0.6892537382321922,-0.08809760088110959
grid,29.5,train,356,4.627328877117002,-0.05424013603747688,-3.792222466135366e-16,0.24163190063728787,0.3023289073069213,0.7906033043463077,0.04827289406605168
grid,30.0,test,167,4.646946429111334,-0.058225863166079764,0.023235923423930036,0.2400733328744562,0.29522627042074395,0.6896088737724955,-0.0921942992954267
grid,30.0,train,355,4.646946429111334,-0.058225863166079764,-1.5461810235906405e-15,0.241721816116981,0.3025729616788465,0.7922787695924289,0.05231125688657456
grid,30.5,test,167,4.671462350174914,-0.06352938026302479,0.024229413987734236,0.2404446119619055,0.29558563801677434,0.6885411367840564,-0.09570862645532907
grid,30.5,train,351,4.671462350174914,-0.06352938026302479,1.1260381674260847e-15,0.2425084522747065,0.3035355156048122,0.7928610232349826,0.05777616693499376
grid,31.0,test,167,4.683804884156664,-0.06609311025599773,0.024222783127807065,0.24059864970707504,0.29578448080118497,0.6883420484011209,-0.09928263746035004
grid,31.0,train,351,4.683804884156664,-0.06609311025599773,1.1133860531853422e-16,0.24243853787967218,0.3034792024468116,0.7938949065240624,0.06089220640878805
grid,31.5,test,167,4.689700745650476,-0.06731122033098688,0.024200800202713556,0.2406757070332596,0.2959056972138443,0.68900078803558,-0.10120580250579628
grid,31.5,train,351,4.689700745650476,-0.06731122033098688,1.2019508528705398e-15,0.24239165961181872,0.3034436642480879,0.7946729549319262,0.06277884919715702
grid,32.0,test,167,4.6976849763496045,-0.06896021527505028,0.024163347714766192,0.24077135621495496,0.29603169770254506,0.6897831058009629,-0.10205012897641427
grid,32.0,train,350,4.6976849763496045,-0.06896021527505028,4.999175676597848e-16,0.243019652896526,0.3038364051721592,0.7955879910908368,0.06476784054903328
grid,32.5,test,167,4.70818947931092,-0.07094838998798635,0.023223220343409828,0.24074310271759516,0.296094613957235,0.6915484802776577,-0.10236036288206622
grid,32.5,train,348,4.70818947931092,-0.07094838998798635,7.98850130362469e-16,0.24326248747222187,0.30412768696706,0.7974990532759949,0.06711150570507254
grid,33.0,test,166,4.720731189694755,-0.073626129223141,0.026927065247214128,0.23908315884810505,0.29420843057469637,0.6922146899060921,-0.08604539895578645
grid,33.0,train,347,4.720731189694755,-0.073626129223141,-2.7643593466171044e-15,0.24358827933762542,0.30446644590843264,0.7983344554414225,0.0698492131243137
grid,33.5,test,164,4.7156478961449055,-0.0725559135459934,0.026273640510745034,0.24097003519256843,0.2957723354474339,0.6924299303318557,-0.08837526061045073
grid,33.5,train,347,4.7156478961449055,-0.0725559135459934,-7.192453485179688e-16,0.24362256865906698,0.30447721296168684,0.798623728615548,0.06934355807746172
grid,34.0,test,164,4.713268273031749,-0.07205430335797185,0.02623436156705957,0.24085782368693595,0.2957286358952568,0.6927391980306385,-0.08596702893385653
grid,34.0,train,347,4.713268273031749,-0.07205430335797185,-1.0135984270929383e-15,0.24364195622459536,0.30447700675285366,0.7990203999184629,0.0693532770960294
grid,34.5,test,164,4.685599602293724,-0.06662583351493895,0.027774026094345067,0.24073371826087733,0.29562048174295663,0.6902375387467341,-0.08298201451247088
grid,34.5,train,345,4.685599602293724,-0.06662583351493895,2.960594732333751e-15,0.24359862032560287,0.3045978680125771,0.7968761499500987,0.06460113934804769
grid,35.0,test,164,4.682583310424099,-0.0659876196332198,0.027711051415466006,0.2406037229648376,0.29555425476231406,0.6904948357478355,-0.07949178817016121
