_id,utc_time,episode_number,step_number,target_ph,observation.utc_time,observation.biosmb-sensors.P_1,observation.biosmb-sensors.P_2,observation.biosmb-sensors.P_3,observation.biosmb-sensors.P_4,observation.biosmb-sensors.P_5,observation.biosmb-sensors.P_6,observation.biosmb-sensors.P_7,observation.biosmb-sensors.PH_1,observation.biosmb-sensors.PH_2,observation.biosmb-sensors.COND_1,observation.biosmb-sensors.COND_2,observation.biosmb-sensors.COND_3,observation.biosmb-sensors.COND_4,observation.biosmb-sensors.UV_1A,observation.biosmb-sensors.UV_1B,observation.biosmb-sensors.UV_1C,observation.biosmb-sensors.UV_2A,observation.biosmb-sensors.UV_2B,observation.biosmb-sensors.UV_2C,observation.biosmb-sensors.UV_3A,observation.biosmb-sensors.UV_3B,observation.biosmb-sensors.UV_3C,observation.biosmb-sensors.UV_4A,observation.biosmb-sensors.UV_4B,observation.biosmb-sensors.UV_4C,observation.biosmb-flows[0],observation.biosmb-flows[1],observation.biosmb-flows[2],observation.biosmb-flows[3],observation.biosmb-flows[4],observation.biosmb-flows[5],observation.biosmb-flows[6],observation.mfcs-mass.acid-mass-grams,observation.mfcs-mass.sodium-mass-grams,observation.mfcs-mass.water-mass-grams
6a039f7d540d88a0e889e91d,2026-05-12T21:43:12.005Z,4,10,4.8,2026-05-12T21:43:12.005Z,-0.085511208,-0.080222607,0.1135568618774414,-0.030210018,0.001262426,0.16327810287475586,0.079534888,3.989593505859375,4.590577125549316,0.2356598675251007,-0.111663103,2.0254054069519043,2.7089321613311768,0,0,0,0,0,0,0,0.077992335,0.018508605659008026,0,0,0,1.8762457370758057,8.476800918579102,1.3862676620483398,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a00b540d88a0e889e996,2026-05-12T21:45:33.393Z,4,11,4.8,2026-05-12T21:45:33.393Z,-0.085511208,-0.079360008,0.11441707611083984,-0.030210018,0.000841618,0.16411972045898438,0.079534888,4.0099945068359375,4.590577125549316,0.2355949878692627,-0.111638784,2.026123047,2.7096827030181885,0,0,0,0,0,0,0,0.10493876785039902,0.075362608,0,0,0,1.0048768520355225,6.323449135,4.086383819580078,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a099540d88a0e889ea0f,2026-05-12T21:47:55.343Z,4,12,4.8,2026-05-12T21:47:55.343Z,-0.086366177,-0.080222607,0.11441707611083984,-0.031936407,0.001262426,0.16411972045898438,0.079114079,4.0814361572265625,4.587268829345703,0.2355974167585373,-0.111843884,2.0267696380615234,2.710308790206909,0,0,0,0,0,0,0,0,0.026199843734502792,0,0,0,8.275108337402344,7.275407314300537,2.365873098373413,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a127540d88a0e889ea88,2026-05-12T21:50:17.410Z,4,13,4.8,2026-05-12T21:50:17.410Z,-0.085511208,-0.079360008,0.1135568618774414,-0.030210018,0.000841618,0.1628572940826416,0.079114079,4.020202637,4.587268829345703,0.23563946783542633,-0.111955881,2.0272390842437744,2.7109367847442627,0,0,0,0,0,0,0,0.020736606791615486,0.058567625,0,0,0,9.913923263549805,3.864881992340088,5.737701416015625,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a1b5540d88a0e889eb01,2026-05-12T21:52:39.223Z,4,14,4.8,2026-05-12T21:52:39.223Z,-0.084656,-0.079360008,0.11441707611083984,-0.034525871,0.000841618,0.16411972045898438,0.079114079,4.020202637,4.596090316772461,0.23561780154705048,-0.112134218,2.027874708175659,2.7117724418640137,0,0,0,0,0,0,0,0.040774804,0.063259497,0,0,0,8.838511467,8.579621315002441,1.7130650281906128,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a242540d88a0e889eb7a,2026-05-12T21:55:01.046Z,4,15,4.8,2026-05-12T21:55:01.046Z,-0.085511208,-0.079360008,0.1135568618774414,-0.031073332,0.000841618,0.16411972045898438,0.079114079,4.071228027,4.585063934326172,0.235635906,-0.112412691,2.028632640838623,2.7123873233795166,0,0,0,0,0,0,0,0.099927664,0.067910746,0,0,0,2.966193914413452,3.66498065,2.9323601722717285,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a2d0540d88a0e889ebf3,2026-05-12T21:57:22.758Z,4,16,4.8,2026-05-12T21:57:22.758Z,-0.085511208,-0.080222607,0.1135568618774414,-0.031073332,0.000841618,0.16327810287475586,0.079114079,3.999786376953125,4.588372230529785,0.23564530909061432,-0.112633526,2.029150963,2.712810516357422,0,0,0,0,0,0,0.055593356,0.07212244,0.006486132,0,0,0,9.496008873,3.157712936401367,1.1277177333831787,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a35d540d88a0e889ec6c,2026-05-12T21:59:44.397Z,4,17,4.8,2026-05-12T21:59:44.397Z,-0.086366177,-0.080222607,0.1135568618774414,-0.033662796,0.000841618,0.16327810287475586,0.078272343,4.020202637,4.596090316772461,0.23563489317893982,-0.112478673,2.029486656188965,2.713186264038086,0,0,0,0,0,0,0.001656593,0.091645919,0.043639656,0,0,0,8.959188461303711,3.319704532623291,3.8093042373657227,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a3eb540d88a0e889ece5,2026-05-12T22:02:05.838Z,4,18,4.8,2026-05-12T22:02:05.838Z,-0.087221384,-0.079360008,0.11441707611083984,-0.031073332,0.000841618,0.16327810287475586,0.079114079,3.8977508544921875,4.598296165466309,0.2356737107038498,-0.109262943,2.0300984382629395,2.714054822921753,0,0,0,0,0,0,0.045218076556921005,0.11771344393491745,0,0,0,0,6.374973297119141,1.4010696411132812,5.901155471801758,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a479540d88a0e889ed5e,2026-05-12T22:04:27.366Z,4,19,4.8,2026-05-12T22:04:27.366Z,-0.086366177,-0.080222607,0.1135568618774414,-0.031936407,0.001262426,0.16411972045898438,0.079114079,4.071228027,4.602155685424805,0.23561914265155792,-0.111188173,2.0307774543762207,2.7147140502929688,0,0,0,0,0,0,0.013115033507347107,0.12626250088214874,0.073615782,0,0,0,8.256122589111328,1.456078290939331,5.405181884765625,0,0,0,0,2019.2900000000002,2255.1200000000003,1991.99
6a03a507540d88a0e889edd7,2026-05-12T22:06:48.973Z,4,20,4.8,2026-05-12T22:06:48.973Z,-0.086366177,-0.079360008,0.11441707611083984,-0.031936407,0.000841618,0.16411972045898438,0.079534888,4.0814361572265625,4.592782020568848,0.23565734922885895,-0.111794174,2.031251907348633,2.7152392864227295,0,0,0,0,0,0,0,0.10721198469400406,0,0,0,0,9.58723259,2.8734359741210938,5.014285564422607,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a594540d88a0e889ee50,2026-05-12T22:09:11.284Z,4,21,4.8,2026-05-12T22:09:11.284Z,-0.084656,-0.080222607,0.11441707611083984,-0.034525871,0.000841618,0.16327810287475586,0.079534888,4.020202637,4.592782020568848,0.23566623032093048,-0.111910641,2.0315401554107666,2.7154664993286133,0,0,0,0,0,0,0,0.14855389297008514,0.069845036,0,0,0,9.813723564,6.222843647003174,7.816064834594727,0,0,0,0,2019.2199999999998,2255.1200000000003,1991.99
6a03a621540d88a0e889eec9,2026-05-12T22:11:32.197Z,4,22,4.8,2026-05-12T22:11:32.197Z,-0.086366177,-0.080222607,0.1135568618774414,-0.031936407,0.000841618,0.16411972045898438,0.078272343,3.907958984,4.6038103103637695,0.23564442992210388,-0.111936986,2.0321192741394043,2.7161691188812256,0,0,0,0,0,0,0,0.055175584,0.019888252019882202,0,0,0,8.795659065246582,5.8894243240356445,2.6443545818328857,0,0,0,0,2019.2900000000002,2255.1200000000003,1992.1299999999999
