sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,trial_ph_range,trial_log10_flow_ratio_range,trial_total_flow_range,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,total_buffer_mol_l,ph_henderson_hasselbalch,ph_equilibrium_charge_balance,prediction_hh_raw,residual_hh_raw,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_hh_effective_pka,residual_hh_effective_pka,prediction_hh_affine,residual_hh_affine,prediction_equilibrium_affine,residual_equilibrium_affine
533,2026-05-14T18:43:14.640Z,2026-05-14 18:43:14.640000+00:00,4257.113883333333,70.95189805555556,69.984,4,28,train,12,4,4.077816963195801,2.201421976089477,1.3536288738250732,2.116888999938965,5.671939849853516,0.37322134154748415,True,True,False,0.6891937255859379,0.7452388997476183,16.123805523177,0.6148884169084241,-0.2112036879931396,0.06267786584525158,4.548796312006861,4.549625073581681,4.548796312006861,-0.47097934881105985,4.549625073581681,-0.4718081103858802,4.206582816692297,-0.12876585349649616,4.206585777072426,-0.12876881387662564,4.255493365160934,-0.17767640196513312,4.255072648448888,-0.17725568525308688
534,2026-05-14T18:44:24.459Z,2026-05-14 18:44:24.459000+00:00,4258.277533333333,70.97129222222222,69.819,4,28,train,12,5,3.978572845458984,4.105097770690918,1.9244132041931152,5.177854061126709,11.207365036010742,0.4620045875626948,True,True,False,0.6891937255859379,0.7452388997476183,16.123805523177,0.46878620478489175,-0.32902517701119055,0.053799541243730514,4.4309748229888095,4.432346810974687,4.4309748229888095,-0.4524019775298256,4.432346810974687,-0.45377396551570337,4.089304554085303,-0.11073170862631931,4.088764288054375,-0.11019144259539138,4.16251936677285,-0.18394652131386602,4.162315739427042,-0.18374289396805787
535,2026-05-14T18:45:34.296Z,2026-05-14 18:45:34.296000+00:00,4259.441483333333,70.99069138888889,69.837,4,28,train,12,6,4.2878828048706055,3.9956326484680176,3.862049102783203,1.9417917728424072,9.799473524093628,0.19815266280052604,True,True,False,0.6891937255859379,0.7452388997476183,16.123805523177,0.9665676108297813,-0.014767761932060983,0.08018473371994739,4.745232238067938,4.745621498927208,4.745232238067938,-0.4573494331973329,4.745621498927208,-0.4577386940566024,4.402579242037824,-0.11469643716721833,4.403021703133504,-0.11513889826289869,4.4105027240238694,-0.12261991915326398,4.410088780085356,-0.12220597521475085
536,2026-05-14T18:46:44.484Z,2026-05-14 18:46:44.484000+00:00,4260.611283333334,71.01018805555556,70.188,4,28,train,12,7,4.059070587158203,3.1880877017974854,1.805996537208557,6.567421913146973,11.561506152153015,0.5680420722627016,True,True,False,0.6891937255859379,0.7452388997476183,16.123805523177,0.5664827025273842,-0.24681334672132307,0.04319579277372984,4.513186653278677,4.514518034470251,4.513186653278677,-0.4541160661204735,4.514518034470251,-0.4554474473120482,4.171475777580867,-0.11240519042266417,4.170976118344242,-0.1119055311860393,4.227393462666177,-0.16832287550797354,4.227306032875823,-0.16823544571762028
537,2026-05-14T18:47:54.496Z,2026-05-14 18:47:54.496000+00:00,4261.77815,71.02963583333333,70.012,4,28,train,12,8,4.288434028625488,1.6275451183319092,2.1703572273254395,6.159841060638428,9.957743406295776,0.6185980908831084,True,True,False,0.6891937255859379,0.7452388997476183,16.123805523177,1.3335158594865038,0.12499818511514627,0.038140190911689166,4.884998185115146,4.885603291085142,4.884998185115146,-0.5965641564896575,4.885603291085142,-0.5971692624596541,4.542561034195758,-0.25412700557027,4.542787650180712,-0.25435362155522334,4.520793291931097,-0.23235926330560908,4.520802207034897,-0.23236817840940915
538,2026-05-14T18:49:04.302Z,2026-05-14 18:49:04.302000+00:00,4262.941583333333,71.04902638888889,69.806,4,28,train,12,9,4.667766571044922,2.707748413085937,7.060281753540039,5.103650093078613,14.87168025970459,0.34317911654590616,True,True,False,0.6891937255859379,0.7452388997476183,16.123805523177,2.607436392324815,0.4162137227364277,0.0656820883454094,5.176213722736428,5.176433527894706,5.176213722736428,-0.5084471516915059,5.176433527894706,-0.5086669568497841,4.833391271005322,-0.16562469996040008,4.834003187801994,-0.1662366167570717,4.750594096105605,-0.08282752506068292,4.75082363826079,-0.0830570672158677
539,2026-05-14T18:50:14.380Z,2026-05-14 18:50:14.380000+00:00,4264.10955,71.0684925,70.078,4,29,train,13,0,4.220066070556641,5.9515767097473145,4.379785537719727,3.993240594863892,14.324602842330933,0.27876797973507395,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,0.7359034002782229,-0.13317919039008516,0.07212320202649261,4.626820809609915,4.627402223509564,4.626820809609915,-0.406754739053274,4.627402223509564,-0.40733615295292314,4.28435996662018,-0.06429389606353908,4.28461027467548,-0.06454420411883977,4.317063199109189,-0.09699712855254816,4.3165876117461774,-0.09652154118953682
540,2026-05-14T18:51:24.376Z,2026-05-14 18:51:24.376000+00:00,4265.27615,71.08793583333333,69.996,4,29,train,13,1,4.182023048400879,9.881648063659668,6.078583240509033,9.283128738,25.243360042168703,0.3677453683856925,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,0.6151386085953996,-0.21102701403668647,0.06322546316143074,4.548972985963314,4.5497941719880215,4.548972985963314,-0.36694993756243477,4.5497941719880215,-0.3677711235871426,4.206751915098637,-0.024728866697758534,4.2067624510288795,-0.024739402628000562,4.2556327801715526,-0.07360973177067365,4.255206390586126,-0.07318334218524747
541,2026-05-14T18:52:34.355Z,2026-05-14 18:52:34.355000+00:00,4266.442466666666,71.10737444444445,69.979,4,29,train,13,2,4.395397186279297,2.600984573364258,3.784827709197998,8.404079437,14.789891719562256,0.5682313025918989,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,1.4551519251429053,0.16290833820630557,0.043176869740810114,4.922908338206305,4.923405377061668,4.922908338206305,-0.5275111519270084,4.923405377061668,-0.528008190782371,4.580363120172284,-0.184965933892987,4.580697803271871,-0.18530061699257416,4.550708535251859,-0.15531134897256216,4.550700370358742,-0.155303184079445
542,2026-05-14T18:53:44.302Z,2026-05-14 18:53:44.302000+00:00,4267.60825,71.12680416666667,69.947,4,29,train,13,3,4.649572372436523,4.621794700622559,9.871216773986816,1.028838872909546,15.521850347518921,0.06628326197424007,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,2.135797328396512,0.3295600389299787,0.093371673802576,5.089560038929979,5.0897341969940575,5.089560038929979,-0.43998766649345544,5.0897341969940575,-0.44016182455753405,4.746691940104673,-0.09711956766815,4.747349503995545,-0.09777713155902124,4.682214893587565,-0.03264252115104149,4.6822520055486345,-0.032679633112111084
543,2026-05-14T18:54:54.501Z,2026-05-14 18:54:54.501000+00:00,4268.778233333333,71.1463038888889,70.199,4,29,train,13,4,4.408079147338867,9.002386093139648,9.144792556762695,5.088829517364502,23.236008167266846,0.21900618560348353,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,1.0158187465133903,0.006816223290960261,0.07809938143965164,4.76681622329096,4.7671964246480405,4.76681622329096,-0.35873707595209314,4.7671964246480405,-0.3591172773091733,4.424154167758656,-0.016075020419789254,4.424605688356526,-0.016526541017658936,4.427534841204346,-0.01945569386547863,4.427152670509336,-0.0190735231704684
544,2026-05-14T18:56:04.628Z,2026-05-14 18:56:04.628000+00:00,4269.947016666667,71.16578361111111,70.127,4,29,train,13,5,4.448879241943359,6.643120765686035,8.314079284667969,4.912647724151611,19.869847774505615,0.24724133671798318,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,1.2515321605491503,0.09744201412768017,0.07527586632820168,4.85744201412768,4.857766262743571,4.85744201412768,-0.4085627721843208,4.857766262743571,-0.40888702080021133,4.514724005854187,-0.06584476391082728,4.515231479193246,-0.06635223724988659,4.499048469163004,-0.05016922721964434,4.498785537893316,-0.04990629594995699
545,2026-05-14T18:57:14.441Z,2026-05-14 18:57:14.441000+00:00,4271.110566666666,71.1851761111111,69.813,4,29,train,13,6,4.8668060302734375,1.116909146308899,6.91506815,9.036527633666992,17.06850492997589,0.5294270160590894,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,6.191253937576341,0.7917786171976003,0.04705729839409106,5.5517786171976,5.5519946528333355,5.5517786171976,-0.6849725869241627,5.5519946528333355,-0.685188622559898,5.208952395943951,-0.34214636567051393,5.209568082263166,-0.34276205198972853,5.046955737630135,-0.18014970735669777,5.047859835111793,-0.18105380483835543
546,2026-05-14T18:58:24.451Z,2026-05-14 18:58:24.451000+00:00,4272.2774,71.20462333333333,70.01,4,29,train,13,7,4.429581642150879,6.530421733856201,7.091780662536621,2.760211944580078,16.3824143409729,0.16848627358158721,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,1.0859605935969068,0.03581406623448557,0.08315137264184129,4.7958140662344855,4.7961486875229555,4.7958140662344855,-0.36623242408360657,4.7961486875229555,-0.3665670453720766,4.4531064306335715,-0.02352478848269257,4.453603531300051,-0.02402188914917236,4.450417300300378,-0.02083565814949928,4.450051393203279,-0.02046975105240012
547,2026-05-14T18:59:34.494Z,2026-05-14 18:59:34.494000+00:00,4273.444783333333,71.22407972222223,70.043,4,29,train,13,8,3.774020195007324,9.441749572753906,2.137495994567871,7.952524662017822,19.5317702293396,0.4071584177286684,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,0.22638770262834038,-0.6451471677033062,0.05928415822713316,4.114852832296694,4.118547167969706,4.114852832296694,-0.3408326372893695,4.118547167969706,-0.3445269729623819,3.7755049110803216,-0.001484716072997383,3.7726422973622595,0.0013778976450646852,3.9130646561084506,-0.13904446110112634,3.9141275049641866,-0.14010730995686238
548,2026-05-14T19:00:44.736Z,2026-05-14 19:00:44.736000+00:00,4274.615483333333,71.24359138888889,70.242,4,29,train,13,9,4.776384353637695,1.9062299728393557,7.882523536682129,9.842144966125488,19.630898475646973,0.5013598831625113,True,True,False,1.0927858352661133,1.4369257849009065,10.91875719983777,4.135137758295239,0.6164899822491208,0.04986401168374887,5.376489982249121,5.376723173961617,5.376489982249121,-0.6001056286114252,5.376723173961617,-0.6003388203239215,5.033680917072233,-0.25729656343453744,5.034279447314686,-0.25789509367699104,4.90863389669115,-0.1322495430534545,4.909235334215929,-0.13285098057823408
549,2026-05-14T19:01:54.826Z,2026-05-14 19:01:54.826000+00:00,4275.78365,71.26306083333334,70.09,4,30,train,14,0,4.566317558288574,5.259489059448242,9.143111228942873,1.390416145324707,15.793016433715822,0.0880399353195358,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,1.738402937167066,0.2401504470874172,0.09119600646804643,5.000150447087417,5.00035569635824,5.000150447087417,-0.4338328887988432,5.00035569635824,-0.43403813806966607,4.657313439468856,-0.09099588118028201,4.657939912152983,-0.09162235386440898,4.61166097921142,-0.04534342092284582,4.611561382515044,-0.04524382422646944
550,2026-05-14T19:03:04.909Z,2026-05-14 19:03:04.909000+00:00,4276.9517000000005,71.28252833333335,70.083,4,30,train,14,1,3.8181285858154297,9.853396416,2.524346113204956,4.963622093200684,17.341364622405642,0.28623019014244777,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,0.256190455212571,-0.5914370546293081,0.07137698098575522,4.168562945370692,4.171086081265893,4.168562945370692,-0.3504343595552619,4.171086081265893,-0.35295749545046373,3.828043824376509,-0.009915238561079232,3.8263524104362574,-0.008223824620827713,3.9554477901868244,-0.13731920437139467,3.9556812174117524,-0.1375526315963227
551,2026-05-14T19:04:14.702Z,2026-05-14 19:04:14.702000+00:00,4278.114916666666,71.30191527777778,69.793,4,30,train,14,2,4.256456375,4.267605304718018,3.907118320465088,3.5248141288757324,11.699537754058838,0.3012780678153625,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,0.9155294460210751,-0.03832768299657022,0.06987219321846376,4.72167231700343,4.722144617280713,4.72167231700343,-0.46521594200342964,4.722144617280713,-0.4656882422807129,4.379102360391329,-0.12264598539132887,4.379461782068995,-0.12300540706899543,4.391911378070506,-0.13545500307050595,4.391520607888792,-0.13506423288879166
552,2026-05-14T19:05:25.148Z,2026-05-14 19:05:25.148000+00:00,4279.289016666667,71.3214836111111,70.446,4,30,train,14,3,4.743853569030762,2.099180221557617,7.397472858428955,7.347624778747559,16.84427785873413,0.4362089512158963,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,3.5239817822501873,0.5470336545956667,0.05637910487841037,5.307033654595666,5.307254100872388,5.307033654595666,-0.5631800855649045,5.307254100872388,-0.5634005318416264,4.964211843983004,-0.22035827495224236,4.964823119661232,-0.2209695506304703,4.853825282837143,-0.10997171380638093,4.854291337356401,-0.11043776832563967
553,2026-05-14T19:06:35.252Z,2026-05-14 19:06:35.252000+00:00,4280.457416666667,71.34095694444446,70.104,4,30,train,14,4,4.3490839,7.625257492,6.880172729492188,1.633256196975708,16.1386864184679,0.10120130936472825,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,0.9022872652773347,-0.044655172144488005,0.08987986906352716,4.715344827855512,4.715717725216125,4.715344827855512,-0.366260927855512,4.715717725216125,-0.366633825216125,4.372675468326741,-0.02359156832674092,4.373134292921078,-0.0240503929210778,4.386918299382211,-0.037834399382211004,4.386437495048641,-0.037353595048641
554,2026-05-14T19:07:45.248Z,2026-05-14 19:07:45.248000+00:00,4281.624016666667,71.36040027777777,69.996,4,30,train,14,5,3.862236976623535,9.460277557373049,2.9599454402923584,8.438806533813477,20.859029531478882,0.40456371764938837,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,0.3128814585345298,-0.5046201725352739,0.05954362823506117,4.255379827464726,4.2575972164390885,4.255379827464726,-0.3931428508411905,4.2575972164390885,-0.39536023981555335,3.914554959549704,-0.05231798292616885,3.9131692925302914,-0.05093231590675629,4.023955773943782,-0.16171879732024674,4.024104003666075,-0.16186702704253975
555,2026-05-14T19:08:55.263Z,2026-05-14 19:08:55.263000+00:00,4282.790933333334,71.3798488888889,70.015,4,30,train,14,6,4.475343704223633,5.186836242675781,7.822379112243652,4.407233238220215,17.41644859313965,0.25305005292274263,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,1.5081214725622896,0.17843632345607724,0.07469499470772574,4.938436323456077,4.938715598713079,4.938436323456077,-0.4630926192324445,4.938715598713079,-0.4633718944894465,4.595673341823695,-0.12032963760006243,4.596225788521643,-0.12088208429801028,4.562961808297503,-0.08761810407387038,4.562809424545392,-0.08746572032175948
556,2026-05-14T19:10:05.244Z,2026-05-14 19:10:05.244000+00:00,4283.957283333333,71.39928805555556,69.981,4,30,train,14,7,3.855069160461426,9.620897293,2.719017505645752,5.744823455810547,18.084738254456298,0.3176614101337603,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,0.2826157917332786,-0.5488035747202652,0.06823385898662399,4.211196425279734,4.213459444107561,4.211196425279734,-0.3561272648183085,4.213459444107561,-0.358390283646135,3.8704171872181763,-0.01534802675675051,3.8689858903453005,-0.013916729883874712,3.9890902532500307,-0.13402109278860497,3.9891948632885272,-0.13412570282710146
557,2026-05-14T19:11:15.330Z,2026-05-14 19:11:15.330000+00:00,4285.125383333333,71.41875638888888,70.086,4,30,train,14,8,4.835378646850586,1.798329472541809,8.738292694091797,3.538116931915283,14.07473909854889,0.2513806406741894,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,4.859116656605116,0.6865573256346706,0.07486193593258106,5.446557325634671,5.446703757860739,5.446557325634671,-0.6111786787840847,5.446703757860739,-0.611325111010153,5.103661500971355,-0.2682828541207689,5.1043467907002364,-0.2689681438496505,4.963924668563735,-0.12854602171314866,4.96458389165303,-0.12920524480244389
558,2026-05-14T19:12:25.897Z,2026-05-14 19:12:25.897000+00:00,4286.3015,71.43835833333333,70.567,4,30,train,14,9,3.846798896789551,8.755414009094238,2.414215564727783,2.664906740188598,13.83453631401062,0.1926271094094981,True,True,False,1.0172500610351562,1.2779943802639788,9.159491777420044,0.27573973797471374,-0.5595006414403947,0.0807372890590502,4.200499358559605,4.202488570330748,4.200499358559605,-0.3537004617700541,4.202488570330748,-0.35568967354119696,3.8594463134413632,-0.01264741665181246,3.8582888236251707,-0.01148992683561989,3.9806491015358287,-0.13385020474627796,3.980517855988239,-0.13371895919868804
559,2026-05-14T19:13:36.465Z,2026-05-14 19:13:36.465000+00:00,4287.477633333333,71.45796055555554,70.568,4,31,train,15,0,4.377754211425781,7.864475727081299,8.829929352,7.83625316619873,24.53065824528003,0.31944732537727605,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,1.122761345882748,0.05028745244940201,0.06805526746227239,4.810287452449402,4.810683497238367,4.810287452449402,-0.4325332410236209,4.810683497238367,-0.4329292858125857,4.467641240348983,-0.08988702892320166,4.468076917514968,-0.09032270608918669,4.4618383797471814,-0.0840841683214002,4.461547163966359,-0.08379295254057784
560,2026-05-14T19:14:46.599Z,2026-05-14 19:14:46.599000+00:00,4288.6465333333335,71.47744222222222,70.134,4,31,train,15,1,4.119168281555176,7.623489856719971,3.921891450881958,1.3328505754470823,12.878231883049011,0.10349639512248948,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,0.5144483070866659,-0.28865825758743197,0.08965036048775106,4.471341742412568,4.4720698683062645,4.471341742412568,-0.3521734608573919,4.4720698683062645,-0.35290158675108874,4.1290276114168805,-0.00985932986170468,4.1291312074781334,-0.009962925922957666,4.194373266538634,-0.07520498498345862,4.1937332240748315,-0.07456494251965573
561,2026-05-14T19:15:56.864Z,2026-05-14 19:15:56.864000+00:00,4289.817616666666,71.49696027777777,70.265,4,31,train,15,2,4.330888748168945,3.070195436477661,3.729729652404785,4.336772918701172,11.136698007583618,0.38941281479914547,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,1.2148183168051956,0.08451133150721796,0.06105871852008546,4.844511331507218,4.84492179023971,4.844511331507218,-0.5136225833382726,4.84492179023971,-0.5140330420707651,4.501879533350326,-0.170990785181381,4.502300796572784,-0.1714120484038384,4.4888447510201495,-0.15795600285120415,4.488626676899044,-0.15773792873009906
562,2026-05-14T19:17:07.047Z,2026-05-14 19:17:07.047000+00:00,4290.9873333333335,71.51645555555555,70.183,4,31,train,15,3,3.9443883895874015,9.364230155944824,3.2790274620056152,6.7820892333984375,19.425346851348877,0.349136068730093,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,0.35016519322989353,-0.45572702541264487,0.0650863931269907,4.304272974587355,4.305988480423246,4.304272974587355,-0.35988458499995346,4.305988480423246,-0.36160009083584477,3.9629462235338617,-0.018557833946460267,3.9620624396529207,-0.017674050065519253,4.062537796795922,-0.11814940720852096,4.062377286123135,-0.11798889653573319
563,2026-05-14T19:18:17.294Z,2026-05-14 19:18:17.294000+00:00,4292.1581166666665,71.5359686111111,70.247,4,31,train,15,4,4.325926780700684,5.665111541748047,5.592947006225586,9.345573425292969,20.6036319732666,0.45358864094538937,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,0.9872615861151793,-0.005567760851622374,0.05464113590546106,4.754432239148377,4.754991140967841,4.754432239148377,-0.4285054584476935,4.754991140967841,-0.4290643602671578,4.411948884078457,-0.08602210337777372,4.412221704213943,-0.08629492351325929,4.417762527755361,-0.09183574705467734,4.4174993523006245,-0.09157257159994092
564,2026-05-14T19:19:27.490Z,2026-05-14 19:19:27.490000+00:00,4293.32805,71.5554675,70.196,4,31,train,15,5,4.232748031616211,2.040876865386963,2.1050539016723637,3.905428409576416,8.051359176635742,0.48506448711288247,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,1.0314458149699455,0.013446418079742636,0.05149355128871176,4.773446418079742,4.774014185434362,4.773446418079742,-0.5406983864635313,4.774014185434362,-0.5412661538181514,4.430971928544978,-0.1982238969287673,4.431235883145308,-0.1984878515290971,4.432766787640793,-0.20001875602458163,4.432544926524491,-0.19979689490828
565,2026-05-14T19:20:37.608Z,2026-05-14 19:20:37.608000+00:00,4294.496683333334,71.57494472222223,70.118,4,31,train,15,6,4.2476348876953125,2.016220808029175,2.104370594024658,4.759443283081055,8.880034685134888,0.5359712491943671,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,1.0437203036713267,0.018584131954989428,0.04640287508056329,4.7785841319549895,4.779206836888292,4.7785841319549895,-0.530949244259677,4.779206836888292,-0.5315719491929798,4.436164579998908,-0.18852969230359573,4.436373597020555,-0.18873870932524284,4.4368210039432405,-0.18918611624792803,4.436651862352048,-0.1890169746567354
566,2026-05-14T19:21:47.646Z,2026-05-14 19:21:47.646000+00:00,4295.663983333334,71.59439972222224,70.038,4,31,train,15,7,4.844752311706543,2.0299229621887207,9.135513305664062,3.6148605346679688,14.780296802520752,0.24457293266610594,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,4.500423649483669,0.6532533982137478,0.0755427067333894,5.413253398213747,5.413402500501774,5.413253398213747,-0.5685010865072044,5.413402500501774,-0.5686501887952309,5.07036024361239,-0.22560793190584683,5.071042863279313,-0.22629055157277023,4.937644239414894,-0.09289192770835086,4.938245492443368,-0.09349318073682511
567,2026-05-14T19:22:57.724Z,2026-05-14 19:22:57.724000+00:00,4296.83195,71.61386583333334,70.078,4,31,train,15,8,4.856881141662598,1.6423463821411133,7.611232280731201,6.236016750335693,15.489595413208008,0.40259390797375055,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,4.634364810916745,0.6659902178726034,0.059740609202624945,5.425990217872603,5.4261767652983615,5.425990217872603,-0.5691090762100055,5.4261767652983615,-0.5692956236357638,5.083134508408977,-0.22625336674637975,5.083779682938169,-0.2268985412755713,4.947694978548316,-0.09081383688571876,4.948348825245361,-0.09146768358276347
568,2026-05-14T19:24:07.686Z,2026-05-14 19:24:07.686000+00:00,4297.997983333333,71.63329972222222,69.962,4,31,train,15,9,4.6947832107543945,1.8237673044204712,5.626325607299805,9.203662872314451,16.65375578403473,0.5526478826558526,True,True,False,0.9124927520751962,1.121717243285248,16.479299068644288,3.0850019043891415,0.48925543646178565,0.04473521173441473,5.249255436461786,5.249550968210417,5.249255436461786,-0.5544722257073911,5.249550968210417,-0.5547677574560224,4.906508711321033,-0.2117255005666383,4.907044901527351,-0.21226169077295687,4.808231970408178,-0.11344875965378343,4.8086531763909885,-0.11386996563659402
569,2026-05-14T19:25:18.011Z,2026-05-14 19:25:18.011000+00:00,4299.170066666667,71.65283444444444,70.325,4,32,train,16,0,4.299461364746094,9.872559547424316,8.229925155639648,9.582147598266602,27.684632301330566,0.34611792903624977,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,0.8336161576039093,-0.07903387622999582,0.06538820709637502,4.680966123770004,4.681523788728817,4.680966123770004,-0.38150475902391,4.681523788728817,-0.38206242398272305,4.338481531839433,-0.039020167093339,4.3387555888355696,-0.039294224089475804,4.3597897542851385,-0.060328389539044736,4.359393064262003,-0.05993169951590893
570,2026-05-14T19:26:28.328Z,2026-05-14 19:26:28.328000+00:00,4300.3420166666665,71.67236694444445,70.317,4,32,train,16,1,4.035363197,9.935533524,3.854738951,1.4510070085525513,15.241279483552551,0.09520244085271112,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,0.38797503341804435,-0.41119622079146784,0.09047975591472888,4.348803779208532,4.349868136882772,4.348803779208532,-0.313440582208532,4.349868136882772,-0.31450493988277195,4.006825879993388,0.028537317006612106,4.0065932442740975,0.028769952725902215,4.097677455881669,-0.06231425888166964,4.097082279287685,-0.06171908228768519
571,2026-05-14T19:27:38.411Z,2026-05-14 19:27:38.411000+00:00,4301.510066666667,71.69183444444444,70.083,4,32,train,16,2,4.460456848144531,3.2637248039245605,5.120664119720459,5.524085521697998,13.908474445343018,0.39717407853796866,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,1.5689632022782583,0.19561275796876998,0.060282592146203136,4.95561275796877,4.955948146965903,4.95561275796877,-0.4951559098242386,4.955948146965903,-0.49549129882137155,4.612905890076519,-0.1524490419319875,4.613402223034336,-0.15294537488980442,4.5765158875067,-0.11605903936216855,4.576438871938027,-0.11598202379349587
572,2026-05-14T19:28:48.431Z,2026-05-14 19:28:48.431000+00:00,4302.677066666667,71.71128444444444,70.02,4,32,train,16,3,4.509528160095215,4.943986892700195,7.945857048034668,3.8179502487182617,16.707794189453125,0.22851312419974393,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,1.6071759938859747,0.2060634368059491,0.0771486875800256,4.966063436805949,4.966320716211838,4.966063436805949,-0.456535276710734,4.966320716211838,-0.45679255611662306,4.623278459322454,-0.113750299227239,4.623852901871515,-0.11432474177629981,4.58476261232286,-0.07523445222764558,4.584642672373682,-0.07511451227846688
573,2026-05-14T19:29:58.502Z,2026-05-14 19:29:58.502000+00:00,4303.844916666667,71.73074861111111,70.071,4,32,train,16,4,3.7811880111694336,9.342967987060549,2.21350622177124,7.256812572479248,18.813286781311035,0.38572805787918496,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,0.23691681538851608,-0.6254041137336515,0.06142719421208151,4.134595886266348,4.137911580520525,4.134595886266348,-0.35340787509691474,4.137911580520525,-0.3567235693510913,3.7948693236311404,-0.013681312461706785,3.792385351331914,-0.011197340162480529,3.9286440778527245,-0.14745606668329092,3.929443071662654,-0.14825506049322046
574,2026-05-14T19:31:08.782Z,2026-05-14 19:31:08.782000+00:00,4305.01625,71.75027083333333,70.28,4,32,train,16,5,4.830416679382324,1.2259269952774048,6.810126781463623,2.7773985862731934,10.813452363014221,0.2568466104102761,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,5.555083465571795,0.7446905886351112,0.0743153389589724,5.5046905886351105,5.504831831407337,5.5046905886351105,-0.6742739092527863,5.504831831407337,-0.6744151520250128,5.161789574517953,-0.33137289513562873,5.162480053700676,-0.3320633743183521,5.0097981500953495,-0.17938147071302524,5.01055814391191,-0.18014146452958535
575,2026-05-14T19:32:18.802Z,2026-05-14 19:32:18.802000+00:00,4306.18325,71.76972083333334,70.02,4,32,train,16,6,4.387678146362305,7.337582588195801,7.210770606994629,3.2103960514068604,17.75874924659729,0.18077827480006772,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,0.9827174713637734,-0.007571322721326659,0.08192217251999323,4.752428677278673,4.752803354223152,4.752428677278673,-0.36475053091636855,4.752803354223152,-0.36512520786084757,4.409761097333768,-0.02208295097146351,4.410218142344239,-0.022539995981934347,4.416181499034736,-0.028503352672431426,4.415769003201607,-0.028090856839302347
576,2026-05-14T19:33:28.844Z,2026-05-14 19:33:28.844000+00:00,4307.350616666667,71.78917694444445,70.042,4,32,train,16,7,4.667766571044922,3.1796016693115234,8.093502044677734,4.648393154144287,15.921496868133545,0.2919570435269766,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,2.545445274731603,0.4057637644503285,0.07080429564730234,5.165763764450328,5.165970437338248,5.165763764450328,-0.49799719340540616,5.165970437338248,-0.49820386629332614,4.822928180448864,-0.15516160940394208,4.823553229515894,-0.15578665847097195,4.742347939882793,-0.0745813688378707,4.742548243338842,-0.07478167229391985
577,2026-05-14T19:34:39.008Z,2026-05-14 19:34:39.008000+00:00,4308.520016666666,71.80866694444444,70.164,4,32,train,16,8,3.8859453201293945,3.3121330738067627,1.1336156129837036,1.0982173681259155,5.543966054916382,0.1980923687568429,True,True,False,1.0492286682128906,1.3700947023687626,22.140666246414185,0.34226149364246267,-0.4656419587040249,0.08019076312431571,4.2943580412959745,4.29579956548852,4.2943580412959745,-0.40841272116658,4.29579956548852,-0.4098542453591252,3.952757308599135,-0.06681198846974068,3.9521475063615408,-0.06620218623214624,4.054713833616256,-0.16876851348686106,4.054318740279913,-0.1683734201505187
