acid_flow,acetate_flow,water_flow,total_flow,flow_ratio_acetate_acid,log10_flow_ratio_acetate_acid,water_fraction,buffer_flow_fraction,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,ph_equilibrium_affine,target_ph_requested,target_ph_used,hh_ratio,ph_henderson_hasselbalch,ph_eq_minus_target,ph_affine_minus_target,allocation_model
5.573116337622925,4.426883662377074,5.0,15.0,0.7943282347242822,-0.09999999999999964,0.3333333333333333,0.6666666666666666,0.03715410891748617,0.029512557749180497,0.06666666666666667,0.029512557749180497,4.660576846697039,4.342825854336336,4.66,4.66,0.7943282347242822,4.66,0.0005768466970392794,-0.31717414566366386,simple_henderson_hasselbalch
5.287505638922685,4.712494361077314,5.0,15.0,0.8912509381337459,-0.04999999999999982,0.3333333333333333,0.6666666666666666,0.0352500375928179,0.03141662907384876,0.06666666666666665,0.03141662907384876,4.710509141623618,4.3823179582846805,4.71,4.71,0.8912509381337459,4.71,0.0005091416236178148,-0.32768204171531945,simple_henderson_hasselbalch
5.0,5.0,5.0,15.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,4.760452344018065,4.421818689091765,4.76,4.76,1.0,4.76,0.00045234401806482083,-0.3381813109082348,simple_henderson_hasselbalch
4.712494361077315,5.287505638922686,5.0,15.0,1.122018454301963,0.049999999999999795,0.3333333333333333,0.6666666666666666,0.03141662907384877,0.035250037592817904,0.06666666666666668,0.035250037592817904,4.810404538612412,4.461326531947147,4.81,4.81,1.122018454301963,4.81,0.00040453861241207534,-0.34867346805285226,simple_henderson_hasselbalch
4.426883662377074,5.573116337622925,5.0,15.0,1.2589254117941662,0.09999999999999964,0.3333333333333333,0.6666666666666666,0.029512557749180497,0.03715410891748617,0.06666666666666667,0.03715410891748617,4.860364184166858,4.500840267864149,4.859999999999999,4.859999999999999,1.2589254117941662,4.859999999999999,0.0003641841668589052,-0.3591597321358506,simple_henderson_hasselbalch
4.145013213281903,5.854986786718097,5.0,15.0,1.4125375446227555,0.15000000000000036,0.3333333333333333,0.6666666666666666,0.027633421421879353,0.03903324524478732,0.06666666666666667,0.03903324524478732,4.910329980175551,4.540358868255711,4.91,4.91,1.4125375446227555,4.91,0.0003299801755511922,-0.3696411317442889,simple_henderson_hasselbalch
3.868631798468569,6.131368201531432,5.0,15.0,1.584893192461114,0.20000000000000015,0.3333333333333333,0.6666666666666666,0.025790878656457128,0.040875788010209545,0.06666666666666668,0.040875788010209545,4.960300924558057,4.579881540563336,4.96,4.96,1.584893192461114,4.96,0.0003009245580569697,-0.3801184594366642,simple_henderson_hasselbalch
3.5993500019711493,6.400649998028851,5.0,15.0,1.7782794100389228,0.25,0.3333333333333333,0.6666666666666666,0.023995666679807664,0.042670999986859005,0.06666666666666667,0.042670999986859005,5.010276170569791,4.619407615085678,5.01,5.01,1.7782794100389228,5.01,0.0002761705697915673,-0.3905923849143216,simple_henderson_hasselbalch
3.33860575416878,6.66139424583122,5.0,15.0,1.9952623149688788,0.2999999999999998,0.3333333333333333,0.6666666666666666,0.022257371694458534,0.044409294972208135,0.06666666666666667,0.044409294972208135,5.060254962254979,4.6589364939274445,5.06,5.06,1.9952623149688788,5.06,0.00025496225497967373,-0.40106350607255514,simple_henderson_hasselbalch
3.087638475852372,6.912361524147628,5.0,15.0,2.2387211385683377,0.34999999999999964,0.3333333333333333,0.6666666666666666,0.02058425650568248,0.046082410160984195,0.06666666666666668,0.046082410160984195,5.110236807827431,4.698467788128519,5.109999999999999,5.109999999999999,2.2387211385683377,5.109999999999999,0.00023680782743173978,-0.4115322118714806,simple_henderson_hasselbalch
2.847472489508012,7.152527510491987,5.0,15.0,2.5118864315095824,0.4000000000000004,0.3333333333333333,0.6666666666666666,0.018983149930053414,0.04768351673661326,0.06666666666666668,0.04768351673661326,5.1602211525105295,4.73800105890883,5.16,5.16,2.5118864315095824,5.16,0.00022115251052934326,-0.42199894109116975,simple_henderson_hasselbalch
2.618909674595813,7.3810903254041875,5.0,15.0,2.818382931264455,0.4500000000000002,0.3333333333333333,0.6666666666666666,0.017459397830638754,0.04920726883602792,0.06666666666666668,0.04920726883602792,5.210207664213508,4.777536043613456,5.21,5.21,2.818382931264455,5.21,0.00020766421350781883,-0.43246395638654356,simple_henderson_hasselbalch
2.402530733520421,7.597469266479577,5.0,14.999999999999998,3.1622776601683795,0.5,0.33333333333333337,0.6666666666666666,0.016016871556802807,0.05064979510986385,0.06666666666666665,0.05064979510986385,5.260196027050177,4.817072492403885,5.26,5.26,3.1622776601683795,5.26,0.00019602705017707223,-0.44292750759611454,simple_henderson_hasselbalch
2.198703960068416,7.801296039931583,5.0,15.0,3.5481338923357533,0.5499999999999998,0.3333333333333333,0.6666666666666666,0.014658026400456107,0.052008640266210555,0.06666666666666667,0.052008640266210555,5.310185877581012,4.856610117831053,5.31,5.31,3.5481338923357533,5.31,0.0001858775810124058,-0.4533898821689464,simple_henderson_hasselbalch
2.0076000891310186,7.99239991086898,5.0,14.999999999999998,3.981071705534969,0.5999999999999996,0.33333333333333337,0.6666666666666666,0.013384000594206793,0.05328266607245988,0.06666666666666667,0.05328266607245988,5.360177079752313,4.896148812288312,5.359999999999999,5.359999999999999,3.981071705534969,5.359999999999999,0.00017707975231395778,-0.4638511877116871,simple_henderson_hasselbalch
1.8292116580002566,8.170788341999742,5.0,14.999999999999998,4.4668359215096345,0.6500000000000004,0.33333333333333337,0.6666666666666666,0.01219474438666838,0.054471922279998294,0.06666666666666668,0.054471922279998294,5.410169412305186,4.935688400779115,5.41,5.41,4.4668359215096345,5.41,0.00016941230518607853,-0.4743115992208855,simple_henderson_hasselbalch
1.6633753081656184,8.33662469183438,5.0,14.999999999999998,5.011872336272724,0.7000000000000001,0.33333333333333337,0.6666666666666666,0.011089168721104124,0.05557749794556255,0.06666666666666668,0.05557749794556255,5.460162715466108,4.9752287569364935,5.46,5.46,5.011872336272724,5.46,0.00016271546610813203,-0.4847712430635065,simple_henderson_hasselbalch
1.509795572113233,8.490204427886768,5.0,15.000000000000002,5.623413251903491,0.75,0.3333333333333333,0.6666666666666667,0.01006530381408822,0.05660136285257845,0.06666666666666667,0.05660136285257845,5.510156858796374,5.014769777594776,5.51,5.51,5.623413251903491,5.51,0.00015685879637405975,-0.4952302224052234,simple_henderson_hasselbalch
1.3680688860321006,8.6319311139679,5.0,15.0,6.30957344480193,0.7999999999999998,0.3333333333333333,0.6666666666666666,0.009120459240214006,0.05754620742645267,0.06666666666666668,0.05754620742645267,5.560151704073285,5.0543113534318245,5.56,5.56,6.30957344480193,5.56,0.00015170407328568558,-0.5056886465681751,simple_henderson_hasselbalch
