acid_flow,acetate_flow,water_flow,total_flow,flow_ratio_acetate_acid,log10_flow_ratio_acetate_acid,water_fraction,buffer_flow_fraction,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,ph_equilibrium_affine
3.0,6.0,10.0,19.0,2.0,0.3010299956639812,0.5263157894736842,0.47368421052631576,0.01578947368421053,0.03157894736842106,0.04736842105263159,0.03157894736842106,5.0613881931250955,4.659832781017512
3.0,7.0,1.0,11.0,2.3333333333333335,0.36797678529459443,0.09090909090909091,0.9090909090909091,0.02727272727272728,0.06363636363636364,0.09090909090909093,0.06363636363636364,5.128146108093437,4.712632487523714
3.0,7.0,2.0,12.0,2.3333333333333335,0.36797678529459443,0.16666666666666666,0.8333333333333334,0.025000000000000005,0.05833333333333334,0.08333333333333334,0.05833333333333334,5.1281615031284185,4.712644663657871
3.0,7.0,3.0,13.0,2.3333333333333335,0.36797678529459443,0.23076923076923078,0.7692307692307693,0.02307692307692308,0.05384615384615385,0.07692307692307693,0.05384615384615385,5.128176897044552,4.712656838907116
3.0,7.0,4.0,14.0,2.3333333333333335,0.36797678529459443,0.2857142857142857,0.7142857142857143,0.021428571428571432,0.05,0.07142857142857144,0.05,5.128192289827862,4.7126690132603954
3.0,7.0,5.0,15.0,2.3333333333333335,0.36797678529459443,0.3333333333333333,0.6666666666666666,0.020000000000000004,0.04666666666666667,0.06666666666666668,0.04666666666666667,5.128207681275329,4.712681186557141
3.0,7.0,6.0,16.0,2.3333333333333335,0.36797678529459443,0.375,0.625,0.018750000000000003,0.043750000000000004,0.0625,0.043750000000000004,5.128223067357312,4.712693355610254
3.0,7.0,7.0,17.0,2.3333333333333335,0.36797678529459443,0.4117647058823529,0.5882352941176471,0.017647058823529415,0.0411764705882353,0.05882352941176472,0.0411764705882353,5.128238452567144,4.712705523973572
3.0,7.0,8.0,18.0,2.3333333333333335,0.36797678529459443,0.4444444444444444,0.5555555555555556,0.01666666666666667,0.03888888888888889,0.05555555555555556,0.03888888888888889,5.128253836904951,4.712717691647193
3.0,7.0,9.0,19.0,2.3333333333333335,0.36797678529459443,0.47368421052631576,0.5263157894736842,0.01578947368421053,0.0368421052631579,0.05263157894736843,0.0368421052631579,5.128269220370852,4.712729858631213
3.0,7.0,10.0,20.0,2.3333333333333335,0.36797678529459443,0.5,0.5,0.015000000000000003,0.035,0.05,0.035,5.128284602964969,4.712742024925728
3.0,8.0,1.0,12.0,2.6666666666666665,0.4259687322722811,0.08333333333333333,0.9166666666666666,0.025000000000000005,0.06666666666666667,0.09166666666666667,0.06666666666666667,5.186124312625044,4.7584882064220215
3.0,8.0,2.0,13.0,2.6666666666666665,0.4259687322722811,0.15384615384615385,0.8461538461538461,0.02307692307692308,0.06153846153846154,0.08461538461538462,0.06153846153846154,5.186137273734348,4.758498457532584
3.0,8.0,3.0,14.0,2.6666666666666665,0.4259687322722811,0.21428571428571427,0.7857142857142857,0.021428571428571432,0.05714285714285715,0.07857142857142858,0.05714285714285715,5.186150234296102,4.758508708210082
3.0,8.0,4.0,15.0,2.6666666666666665,0.4259687322722811,0.26666666666666666,0.7333333333333333,0.020000000000000004,0.05333333333333334,0.07333333333333333,0.05333333333333334,5.186163194279013,4.758518958429765
3.0,8.0,5.0,16.0,2.6666666666666665,0.4259687322722811,0.3125,0.6875,0.018750000000000003,0.05,0.06875,0.05,5.186176153662863,4.758529208175644
3.0,8.0,6.0,17.0,2.6666666666666665,0.4259687322722811,0.35294117647058826,0.6470588235294118,0.017647058823529415,0.047058823529411764,0.06470588235294118,0.047058823529411764,5.186189112447916,4.758539457447925
3.0,8.0,7.0,18.0,2.6666666666666665,0.4259687322722811,0.3888888888888889,0.6111111111111112,0.01666666666666667,0.044444444444444446,0.061111111111111116,0.044444444444444446,5.186202070634392,4.758549706246785
3.0,8.0,8.0,19.0,2.6666666666666665,0.4259687322722811,0.42105263157894735,0.5789473684210527,0.01578947368421053,0.042105263157894736,0.05789473684210526,0.042105263157894736,5.186215028222486,4.758559954572377
3.0,8.0,9.0,20.0,2.6666666666666665,0.4259687322722811,0.45,0.55,0.015000000000000003,0.04,0.05500000000000001,0.04,5.186227985212365,4.758570202424831
3.0,8.0,10.0,21.0,2.6666666666666665,0.4259687322722811,0.47619047619047616,0.5238095238095238,0.014285714285714287,0.0380952380952381,0.05238095238095239,0.0380952380952381,5.18624094160418,4.75858044980427
3.0,9.0,1.0,13.0,3.0,0.47712125471966244,0.07692307692307693,0.9230769230769231,0.02307692307692308,0.06923076923076923,0.09230769230769231,0.06923076923076923,5.237266527845298,4.798937252126745
3.0,9.0,2.0,14.0,3.0,0.47712125471966244,0.14285714285714285,0.8571428571428571,0.021428571428571432,0.0642857142857143,0.08571428571428573,0.0642857142857143,5.237277699687075,4.7989460880822605
3.0,9.0,3.0,15.0,3.0,0.47712125471966244,0.2,0.8,0.020000000000000004,0.060000000000000005,0.08000000000000002,0.060000000000000005,5.237288871096963,4.798954923696189
3.0,9.0,4.0,16.0,3.0,0.47712125471966244,0.25,0.75,0.018750000000000003,0.05625,0.07500000000000001,0.05625,5.237300042075131,4.7989637589686645
3.0,9.0,5.0,17.0,3.0,0.47712125471966244,0.29411764705882354,0.7058823529411765,0.017647058823529415,0.052941176470588235,0.07058823529411765,0.052941176470588235,5.237311212621714,4.798972593899794
3.0,9.0,6.0,18.0,3.0,0.47712125471966244,0.3333333333333333,0.6666666666666666,0.01666666666666667,0.05,0.06666666666666668,0.05,5.237322382736823,4.7989814284896655
3.0,9.0,7.0,19.0,3.0,0.47712125471966244,0.3684210526315789,0.631578947368421,0.01578947368421053,0.04736842105263158,0.06315789473684211,0.04736842105263158,5.237333552420551,4.798990262738351
3.0,9.0,8.0,20.0,3.0,0.47712125471966244,0.4,0.6,0.015000000000000003,0.045,0.06,0.045,5.237344721672978,4.7989990966459155
3.0,9.0,9.0,21.0,3.0,0.47712125471966244,0.42857142857142855,0.5714285714285714,0.014285714285714287,0.04285714285714286,0.05714285714285715,0.04285714285714286,5.237355890494175,4.799007930212416
3.0,9.0,10.0,22.0,3.0,0.47712125471966244,0.45454545454545453,0.5454545454545454,0.01363636363636364,0.04090909090909091,0.05454545454545455,0.04090909090909091,5.237367058884208,4.799016763437901
3.0,10.0,1.0,14.0,3.3333333333333335,0.5228787452803376,0.07142857142857142,0.9285714285714286,0.021428571428571432,0.07142857142857142,0.09285714285714286,0.07142857142857142,5.283016028603032,4.835121129558495
3.0,10.0,2.0,15.0,3.3333333333333335,0.5228787452803376,0.13333333333333333,0.8666666666666667,0.020000000000000004,0.06666666666666667,0.08666666666666667,0.06666666666666667,5.283025830561247,4.835128882055216
3.0,10.0,3.0,16.0,3.3333333333333335,0.5228787452803376,0.1875,0.8125,0.018750000000000003,0.0625,0.08125,0.0625,5.283035632418026,4.835136634471711
3.0,10.0,4.0,17.0,3.3333333333333335,0.5228787452803376,0.23529411764705882,0.7647058823529411,0.017647058823529415,0.058823529411764705,0.07647058823529412,0.058823529411764705,5.283045434116713,4.835144386763168
3.0,10.0,5.0,18.0,3.3333333333333335,0.5228787452803376,0.2777777777777778,0.7222222222222222,0.01666666666666667,0.05555555555555555,0.07222222222222222,0.05555555555555555,5.2830552356173,4.835152138897946
3.0,10.0,6.0,19.0,3.3333333333333335,0.5228787452803376,0.3157894736842105,0.6842105263157895,0.01578947368421053,0.05263157894736842,0.06842105263157895,0.05263157894736842,5.28306503689098,4.83515989085326
3.0,10.0,7.0,20.0,3.3333333333333335,0.5228787452803376,0.35,0.65,0.015000000000000003,0.05,0.065,0.05,5.283074837916636,4.835167642612409
3.0,10.0,8.0,21.0,3.3333333333333335,0.5228787452803376,0.38095238095238093,0.6190476190476191,0.014285714285714287,0.047619047619047616,0.06190476190476191,0.047619047619047616,5.283084638678542,4.835175394162953
3.0,10.0,9.0,22.0,3.3333333333333335,0.5228787452803376,0.4090909090909091,0.5909090909090909,0.01363636363636364,0.045454545454545456,0.0590909090909091,0.045454545454545456,5.283094439164813,4.835183145495496
3.0,10.0,10.0,23.0,3.3333333333333335,0.5228787452803376,0.43478260869565216,0.5652173913043478,0.013043478260869568,0.043478260869565216,0.05652173913043478,0.043478260869565216,5.28310423936635,4.835190896602838
4.0,1.0,1.0,6.0,0.25,-0.6020599913279624,0.16666666666666666,0.8333333333333334,0.06666666666666667,0.016666666666666666,0.08333333333333333,0.016666666666666666,4.160188967236676,3.947062547658808
4.0,1.0,2.0,7.0,0.25,-0.6020599913279624,0.2857142857142857,0.7142857142857143,0.05714285714285715,0.014285714285714287,0.07142857142857144,0.014285714285714287,4.160560875276918,3.947356694583279
4.0,1.0,3.0,8.0,0.25,-0.6020599913279624,0.375,0.625,0.05,0.0125,0.0625,0.0125,4.160931960728916,3.947650190911969
4.0,1.0,4.0,9.0,0.25,-0.6020599913279624,0.4444444444444444,0.5555555555555556,0.044444444444444446,0.011111111111111112,0.05555555555555556,0.011111111111111112,4.1613022277348195,3.947943039920958
4.0,1.0,5.0,10.0,0.25,-0.6020599913279624,0.5,0.5,0.04,0.01,0.05,0.01,4.161671680404288,3.9482352448606286
4.0,1.0,6.0,11.0,0.25,-0.6020599913279624,0.5454545454545454,0.45454545454545453,0.03636363636363637,0.009090909090909092,0.04545454545454546,0.009090909090909092,4.162040322814358,3.9485268089555627
4.0,1.0,7.0,12.0,0.25,-0.6020599913279624,0.5833333333333334,0.4166666666666667,0.03333333333333333,0.008333333333333333,0.041666666666666664,0.008333333333333333,4.162408158844172,3.9488177352738245
4.0,1.0,8.0,13.0,0.25,-0.6020599913279624,0.6153846153846154,0.38461538461538464,0.03076923076923077,0.007692307692307693,0.038461538461538464,0.007692307692307693,4.162775191850107,3.949108026470017
4.0,1.0,9.0,14.0,0.25,-0.6020599913279624,0.6428571428571429,0.35714285714285715,0.028571428571428574,0.0071428571428571435,0.03571428571428572,0.0071428571428571435,4.163141431862223,3.9493976904770447
4.0,1.0,10.0,15.0,0.25,-0.6020599913279624,0.6666666666666666,0.3333333333333333,0.02666666666666667,0.006666666666666667,0.03333333333333333,0.006666666666666667,4.1635068710057315,3.949686721066635
4.0,2.0,1.0,7.0,0.5,-0.3010299956639812,0.14285714285714285,0.8571428571428571,0.05714285714285715,0.028571428571428574,0.08571428571428572,0.028571428571428574,4.4597607708246665,4.183997798175254
4.0,2.0,2.0,8.0,0.5,-0.3010299956639812,0.25,0.75,0.05,0.025,0.07500000000000001,0.025,4.45987346701578,4.18408693106411
4.0,2.0,3.0,9.0,0.5,-0.3010299956639812,0.3333333333333333,0.6666666666666666,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.022222222222222223,4.459986085343366,4.184176002369686
4.0,2.0,4.0,10.0,0.5,-0.3010299956639812,0.4,0.6,0.04,0.02,0.06,0.02,4.460098644269269,4.184265026693695
4.0,2.0,5.0,11.0,0.5,-0.3010299956639812,0.45454545454545453,0.5454545454545454,0.03636363636363637,0.018181818181818184,0.05454545454545455,0.018181818181818184,4.460211133269218,4.184353995712355
4.0,2.0,6.0,12.0,0.5,-0.3010299956639812,0.5,0.5,0.03333333333333333,0.016666666666666666,0.05,0.016666666666666666,4.460323554470128,4.184442911107869
4.0,2.0,7.0,13.0,0.5,-0.3010299956639812,0.5384615384615384,0.46153846153846156,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.015384615384615385,4.460435907966868,4.184531772955271
4.0,2.0,8.0,14.0,0.5,-0.3010299956639812,0.5714285714285714,0.42857142857142855,0.028571428571428574,0.014285714285714287,0.04285714285714286,0.014285714285714287,4.46054819385419,4.1846205813295025
4.0,2.0,9.0,15.0,0.5,-0.3010299956639812,0.6,0.4,0.02666666666666667,0.013333333333333334,0.04,0.013333333333333334,4.4606604122267,4.184709336305387
4.0,2.0,10.0,16.0,0.5,-0.3010299956639812,0.625,0.375,0.025,0.0125,0.037500000000000006,0.0125,4.460772563178839,4.18479803795762
4.0,3.0,1.0,8.0,0.75,-0.12493873660829995,0.125,0.875,0.05,0.037500000000000006,0.08750000000000001,0.037500000000000006,4.6355303134631605,4.323016224206729
4.0,3.0,2.0,9.0,0.75,-0.12493873660829995,0.2222222222222222,0.7777777777777778,0.044444444444444446,0.03333333333333334,0.07777777777777778,0.03333333333333334,4.635588868511314,4.323062536158778
4.0,3.0,3.0,10.0,0.75,-0.12493873660829995,0.3,0.7,0.04,0.030000000000000006,0.07,0.030000000000000006,4.635647406661538,4.323108834746035
4.0,3.0,4.0,11.0,0.75,-0.12493873660829995,0.36363636363636365,0.6363636363636364,0.03636363636363637,0.02727272727272728,0.06363636363636364,0.02727272727272728,4.6357059279254305,4.323155119977672
4.0,3.0,5.0,12.0,0.75,-0.12493873660829995,0.4166666666666667,0.5833333333333334,0.03333333333333333,0.025000000000000005,0.058333333333333334,0.025000000000000005,4.635764432314528,4.323201391862813
4.0,3.0,6.0,13.0,0.75,-0.12493873660829995,0.46153846153846156,0.5384615384615384,0.03076923076923077,0.02307692307692308,0.05384615384615385,0.02307692307692308,4.635822919840327,4.3232476504105515
4.0,3.0,7.0,14.0,0.75,-0.12493873660829995,0.5,0.5,0.028571428571428574,0.021428571428571432,0.05,0.021428571428571432,4.635881390514296,4.323293895629957
4.0,3.0,8.0,15.0,0.75,-0.12493873660829995,0.5333333333333333,0.4666666666666667,0.02666666666666667,0.020000000000000004,0.046666666666666676,0.020000000000000004,4.63593984434788,4.3233401275300825
4.0,3.0,9.0,16.0,0.75,-0.12493873660829995,0.5625,0.4375,0.025,0.018750000000000003,0.043750000000000004,0.018750000000000003,4.63599828135251,4.323386346119968
4.0,3.0,10.0,17.0,0.75,-0.12493873660829995,0.5882352941176471,0.4117647058823529,0.023529411764705882,0.017647058823529415,0.0411764705882353,0.017647058823529415,4.636056701539596,4.323432551408639
4.0,4.0,1.0,9.0,1.0,0.0,0.1111111111111111,0.8888888888888888,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.044444444444444446,4.760339346283612,4.421729317708344
4.0,4.0,2.0,10.0,1.0,0.0,0.2,0.8,0.04,0.04,0.08,0.04,4.760377018723036,4.421759113332517
4.0,4.0,3.0,11.0,1.0,0.0,0.2727272727272727,0.7272727272727273,0.03636363636363637,0.03636363636363637,0.07272727272727274,0.03636363636363637,4.760414684632411,4.421788903791989
4.0,4.0,4.0,12.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,4.760452344018065,4.421818689091765
4.0,4.0,5.0,13.0,1.0,0.0,0.38461538461538464,0.6153846153846154,0.03076923076923077,0.03076923076923077,0.06153846153846154,0.03076923076923077,4.760489996890032,4.42184846923978
4.0,4.0,6.0,14.0,1.0,0.0,0.42857142857142855,0.5714285714285714,0.028571428571428574,0.028571428571428574,0.05714285714285715,0.028571428571428574,4.760527643260291,4.4218782442455105
4.0,4.0,7.0,15.0,1.0,0.0,0.4666666666666667,0.5333333333333333,0.02666666666666667,0.02666666666666667,0.05333333333333334,0.02666666666666667,4.760565283140623,4.421908014118272
4.0,4.0,8.0,16.0,1.0,0.0,0.5,0.5,0.025,0.025,0.05,0.025,4.760602916541205,4.421937778866115
4.0,4.0,9.0,17.0,1.0,0.0,0.5294117647058824,0.47058823529411764,0.023529411764705882,0.023529411764705882,0.047058823529411764,0.023529411764705882,4.760640543470025,4.421967538495357
4.0,4.0,10.0,18.0,1.0,0.0,0.5555555555555556,0.4444444444444444,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223,4.760678163932842,4.421997293010553
4.0,5.0,1.0,10.0,1.25,0.09691001300805642,0.1,0.9,0.04,0.05,0.09,0.05,4.857181540315635,4.498323073291219
4.0,5.0,2.0,11.0,1.25,0.09691001300805642,0.18181818181818182,0.8181818181818182,0.03636363636363637,0.045454545454545456,0.08181818181818182,0.045454545454545456,4.857208675387651,4.498344534773939
4.0,5.0,3.0,12.0,1.25,0.09691001300805642,0.25,0.75,0.03333333333333333,0.041666666666666664,0.075,0.041666666666666664,4.8572358072171555,4.498365993692114
4.0,5.0,4.0,13.0,1.25,0.09691001300805642,0.3076923076923077,0.6923076923076923,0.03076923076923077,0.038461538461538464,0.06923076923076923,0.038461538461538464,4.857262935813455,4.498387450053104
4.0,5.0,5.0,14.0,1.25,0.09691001300805642,0.35714285714285715,0.6428571428571429,0.028571428571428574,0.03571428571428571,0.06428571428571428,0.03571428571428571,4.857290061183778,4.498408903862628
4.0,5.0,6.0,15.0,1.25,0.09691001300805642,0.4,0.6,0.02666666666666667,0.03333333333333333,0.06,0.03333333333333333,4.857317183333872,4.4984303551252305
4.0,5.0,7.0,16.0,1.25,0.09691001300805642,0.4375,0.5625,0.025,0.03125,0.05625,0.03125,4.857344302268402,4.498451803844601
4.0,5.0,8.0,17.0,1.25,0.09691001300805642,0.47058823529411764,0.5294117647058824,0.023529411764705882,0.029411764705882353,0.052941176470588235,0.029411764705882353,4.8573714179912315,4.498473250023797
4.0,5.0,9.0,18.0,1.25,0.09691001300805642,0.5,0.5,0.022222222222222223,0.027777777777777776,0.05,0.027777777777777776,4.857398530505629,4.498494693665401
4.0,5.0,10.0,19.0,1.25,0.09691001300805642,0.5263157894736842,0.47368421052631576,0.021052631578947368,0.02631578947368421,0.047368421052631574,0.02631578947368421,4.857425639814399,4.4985161347716325
4.0,6.0,1.0,11.0,1.5,0.17609125905568124,0.09090909090909091,0.9090909090909091,0.03636363636363637,0.05454545454545456,0.09090909090909093,0.05454545454545456,4.936321738824077,4.56091608950615
4.0,6.0,2.0,12.0,1.5,0.17609125905568124,0.16666666666666666,0.8333333333333334,0.03333333333333333,0.05000000000000001,0.08333333333333334,0.05000000000000001,4.936342680772996,4.560932652766958
4.0,6.0,3.0,13.0,1.5,0.17609125905568124,0.23076923076923078,0.7692307692307693,0.03076923076923077,0.04615384615384616,0.07692307692307693,0.04615384615384616,4.936363620893133,4.560949214581358
4.0,6.0,4.0,14.0,1.5,0.17609125905568124,0.2857142857142857,0.7142857142857143,0.028571428571428574,0.042857142857142864,0.07142857142857144,0.042857142857142864,4.936384559187747,4.560965774951928
4.0,6.0,5.0,15.0,1.5,0.17609125905568124,0.3333333333333333,0.6666666666666666,0.02666666666666667,0.04000000000000001,0.06666666666666668,0.04000000000000001,4.936405495659232,4.560982333880561
4.0,6.0,6.0,16.0,1.5,0.17609125905568124,0.375,0.625,0.025,0.037500000000000006,0.0625,0.037500000000000006,4.936426430309421,4.560998891368708
4.0,6.0,7.0,17.0,1.5,0.17609125905568124,0.4117647058823529,0.5882352941176471,0.023529411764705882,0.03529411764705883,0.05882352941176471,0.03529411764705883,4.936447363139764,4.561015447417515
4.0,6.0,8.0,18.0,1.5,0.17609125905568124,0.4444444444444444,0.5555555555555556,0.022222222222222223,0.03333333333333334,0.055555555555555566,0.03333333333333334,4.936468294151444,4.561032002027917
4.0,6.0,9.0,19.0,1.5,0.17609125905568124,0.47368421052631576,0.5263157894736842,0.021052631578947368,0.03157894736842106,0.05263157894736843,0.03157894736842106,4.936489223345458,4.561048555200704
4.0,6.0,10.0,20.0,1.5,0.17609125905568124,0.5,0.5,0.02,0.030000000000000006,0.05,0.030000000000000006,4.93651015072266,4.56106510693655
4.0,7.0,1.0,12.0,1.75,0.24303804868629444,0.08333333333333333,0.9166666666666666,0.03333333333333333,0.05833333333333334,0.09166666666666667,0.05833333333333334,5.003241257549536,4.613843610533674
4.0,7.0,2.0,13.0,1.75,0.24303804868629444,0.15384615384615385,0.8461538461538461,0.03076923076923077,0.05384615384615385,0.08461538461538462,0.05384615384615385,5.003258184188607,4.613856998033501
4.0,7.0,3.0,14.0,1.75,0.24303804868629444,0.21428571428571427,0.7857142857142857,0.028571428571428574,0.05,0.07857142857142857,0.05,5.0032751097012325,4.613870384642407
4.0,7.0,4.0,15.0,1.75,0.24303804868629444,0.26666666666666666,0.7333333333333333,0.02666666666666667,0.04666666666666667,0.07333333333333333,0.04666666666666667,5.003292034079517,4.613883770354149
4.0,7.0,5.0,16.0,1.75,0.24303804868629444,0.3125,0.6875,0.025,0.043750000000000004,0.06875,0.043750000000000004,5.003308957320347,4.613897155166263
4.0,7.0,6.0,17.0,1.75,0.24303804868629444,0.35294117647058826,0.6470588235294118,0.023529411764705882,0.0411764705882353,0.06470588235294118,0.0411764705882353,5.003325879221255,4.613910538918614
4.0,7.0,7.0,18.0,1.75,0.24303804868629444,0.3888888888888889,0.6111111111111112,0.022222222222222223,0.03888888888888889,0.061111111111111116,0.03888888888888889,5.00334280037016,4.613923922076197
4.0,7.0,8.0,19.0,1.75,0.24303804868629444,0.42105263157894735,0.5789473684210527,0.021052631578947368,0.0368421052631579,0.05789473684210526,0.0368421052631579,5.00335972009098,4.613937304104289
4.0,7.0,9.0,20.0,1.75,0.24303804868629444,0.45,0.55,0.02,0.035,0.05500000000000001,0.035,5.003376638535422,4.6139506851228775
4.0,7.0,10.0,21.0,1.75,0.24303804868629444,0.47619047619047616,0.5238095238095238,0.01904761904761905,0.03333333333333334,0.05238095238095239,0.03333333333333334,5.003393555683436,4.613964065116104
4.0,8.0,1.0,13.0,2.0,0.3010299956639812,0.07692307692307693,0.9230769230769231,0.03076923076923077,0.06153846153846154,0.09230769230769231,0.06153846153846154,5.061213868905811,4.65969490571659
4.0,8.0,2.0,14.0,2.0,0.3010299956639812,0.14285714285714285,0.8571428571428571,0.028571428571428574,0.05714285714285715,0.08571428571428572,0.05714285714285715,5.0612280076486895,4.659706088232921
4.0,8.0,3.0,15.0,2.0,0.3010299956639812,0.2,0.8,0.02666666666666667,0.05333333333333334,0.08,0.05333333333333334,5.061242145624977,4.659717270142945
4.0,8.0,4.0,16.0,2.0,0.3010299956639812,0.25,0.75,0.025,0.05,0.07500000000000001,0.05,5.0612562828343695,4.659728451446422
4.0,8.0,5.0,17.0,2.0,0.3010299956639812,0.29411764705882354,0.7058823529411765,0.023529411764705882,0.047058823529411764,0.07058823529411765,0.047058823529411764,5.061270419276662,4.659739632143189
4.0,8.0,6.0,18.0,2.0,0.3010299956639812,0.3333333333333333,0.6666666666666666,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.044444444444444446,5.061284554951725,4.659750812233145
4.0,8.0,7.0,19.0,2.0,0.3010299956639812,0.3684210526315789,0.631578947368421,0.021052631578947368,0.042105263157894736,0.06315789473684211,0.042105263157894736,5.061298689859493,4.659761991716237
4.0,8.0,8.0,20.0,2.0,0.3010299956639812,0.4,0.6,0.02,0.04,0.06,0.04,5.061312823999945,4.659773170592448
4.0,8.0,9.0,21.0,2.0,0.3010299956639812,0.42857142857142855,0.5714285714285714,0.01904761904761905,0.0380952380952381,0.05714285714285715,0.0380952380952381,5.0613269573731,4.659784348861796
4.0,8.0,10.0,22.0,2.0,0.3010299956639812,0.45454545454545453,0.5454545454545454,0.018181818181818184,0.03636363636363637,0.05454545454545455,0.03636363636363637,5.061341089979004,4.659795526524313
4.0,9.0,1.0,14.0,2.25,0.3521825181113625,0.07142857142857142,0.9285714285714286,0.028571428571428574,0.0642857142857143,0.09285714285714286,0.0642857142857143,5.112352028858568,4.700140744057307
4.0,9.0,2.0,15.0,2.25,0.3521825181113625,0.13333333333333333,0.8666666666666667,0.02666666666666667,0.060000000000000005,0.08666666666666667,0.060000000000000005,5.112364133421691,4.700150317714311
4.0,9.0,3.0,16.0,2.25,0.3521825181113625,0.1875,0.8125,0.025,0.05625,0.08125,0.05625,5.112376237392904,4.7001598909031665
4.0,9.0,4.0,17.0,2.25,0.3521825181113625,0.23529411764705882,0.7647058823529411,0.023529411764705882,0.052941176470588235,0.07647058823529412,0.052941176470588235,5.112388340765854,4.700169463618848
4.0,9.0,5.0,18.0,2.25,0.3521825181113625,0.2777777777777778,0.7222222222222222,0.022222222222222223,0.05,0.07222222222222223,0.05,5.112400443536929,4.7001790358585
4.0,9.0,6.0,19.0,2.25,0.3521825181113625,0.3157894736842105,0.6842105263157895,0.021052631578947368,0.04736842105263158,0.06842105263157895,0.04736842105263158,5.112412545704481,4.700188607620816
4.0,9.0,7.0,20.0,2.25,0.3521825181113625,0.35,0.65,0.02,0.045,0.065,0.045,5.112424647268247,4.70019817890559
4.0,9.0,8.0,21.0,2.25,0.3521825181113625,0.38095238095238093,0.6190476190476191,0.01904761904761905,0.04285714285714286,0.06190476190476191,0.04285714285714286,5.112436748228937,4.7002077497133845
4.0,9.0,9.0,22.0,2.25,0.3521825181113625,0.4090909090909091,0.5909090909090909,0.018181818181818184,0.04090909090909091,0.0590909090909091,0.04090909090909091,5.112448848587921,4.700217320045281
4.0,9.0,10.0,23.0,2.25,0.3521825181113625,0.43478260869565216,0.5652173913043478,0.017391304347826087,0.0391304347826087,0.05652173913043479,0.0391304347826087,5.1124609483470085,4.700226889902711
4.0,10.0,1.0,15.0,2.5,0.3979400086720376,0.06666666666666667,0.9333333333333333,0.02666666666666667,0.06666666666666667,0.09333333333333334,0.06666666666666667,5.1580984210207275,4.736322162860231
4.0,10.0,2.0,16.0,2.5,0.3979400086720376,0.125,0.875,0.025,0.0625,0.0875,0.0625,5.158108978610221,4.736330512995597
4.0,10.0,3.0,17.0,2.5,0.3979400086720376,0.17647058823529413,0.8235294117647058,0.023529411764705882,0.058823529411764705,0.08235294117647059,0.058823529411764705,5.158119535796245,4.736338862811852
4.0,10.0,4.0,18.0,2.5,0.3979400086720376,0.2222222222222222,0.7777777777777778,0.022222222222222223,0.05555555555555555,0.07777777777777778,0.05555555555555555,5.158130092578903,4.73634721230908
4.0,10.0,5.0,19.0,2.5,0.3979400086720376,0.2631578947368421,0.7368421052631579,0.021052631578947368,0.05263157894736842,0.07368421052631578,0.05263157894736842,5.158140648958283,4.736355561487351
4.0,10.0,6.0,20.0,2.5,0.3979400086720376,0.3,0.7,0.02,0.05,0.07,0.05,5.158151204934463,4.736363910346726
4.0,10.0,7.0,21.0,2.5,0.3979400086720376,0.3333333333333333,0.6666666666666666,0.01904761904761905,0.047619047619047616,0.06666666666666667,0.047619047619047616,5.158161760507511,4.736372258887257
4.0,10.0,8.0,22.0,2.5,0.3979400086720376,0.36363636363636365,0.6363636363636364,0.018181818181818184,0.045454545454545456,0.06363636363636364,0.045454545454545456,5.158172315677486,4.736380607108994
4.0,10.0,9.0,23.0,2.5,0.3979400086720376,0.391304347826087,0.6086956521739131,0.017391304347826087,0.043478260869565216,0.0608695652173913,0.043478260869565216,5.158182870444442,4.736388955011977
4.0,10.0,10.0,24.0,2.5,0.3979400086720376,0.4166666666666667,0.5833333333333334,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.041666666666666664,5.158193424808427,4.736397302596245
5.0,1.0,1.0,7.0,0.2,-0.6989700043360187,0.14285714285714285,0.8571428571428571,0.07142857142857142,0.014285714285714287,0.08571428571428572,0.014285714285714287,4.064169403756824,3.871119421319495
5.0,1.0,2.0,8.0,0.2,-0.6989700043360187,0.25,0.75,0.0625,0.0125,0.075,0.0125,4.064613009106025,3.871470274581666
5.0,1.0,3.0,9.0,0.2,-0.6989700043360187,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.011111111111111112,0.06666666666666667,0.011111111111111112,4.06505541658116,3.8718201804295997
5.0,1.0,4.0,10.0,0.2,-0.6989700043360187,0.4,0.6,0.05,0.01,0.060000000000000005,0.01,4.065496633503121,3.8721691446534843
5.0,1.0,5.0,11.0,0.2,-0.6989700043360187,0.45454545454545453,0.5454545454545454,0.045454545454545456,0.009090909090909092,0.05454545454545455,0.009090909090909092,4.06593666712234,3.8725171729877825
5.0,1.0,6.0,12.0,0.2,-0.6989700043360187,0.5,0.5,0.041666666666666664,0.008333333333333333,0.049999999999999996,0.008333333333333333,4.06637552461975,3.872864271111987
