candidate_type,v_tube_ml,split,n,intercept,slope,mean_error,mae,rmse,max_abs,correlation
grid,3.5,train,197,0.7173423095770827,0.8224908582380834,-1.9521891153814936e-15,0.0650542899939928,0.0972631957701649,0.5333146909328264,0.9421069417032399
grid,4.0,test,121,0.6805725819315274,0.8302358683022288,-0.28711515402722876,0.28711515402722876,0.29590850115822404,0.4937898988413192,0.9767946011579093
grid,4.0,train,197,0.6805725819315274,0.8302358683022288,-9.377721385666297e-16,0.066848329051943,0.09853086475558794,0.5284614783532309,0.9405400497630318
grid,4.5,test,121,0.64577676066351,0.8375653068540098,-0.28739637924464023,0.28739637924464023,0.29717115377501857,0.5118351727243953,0.973518003659653
grid,4.5,train,197,0.64577676066351,0.8375653068540098,-1.1947577726930617e-16,0.06896082651160274,0.10005530524091755,0.5231921638311761,0.9386253661259037
grid,5.0,test,121,0.6131850825232164,0.8444306909220674,-0.2876589780119493,0.2876589780119493,0.2985426857081524,0.5303800667217295,0.9697721515002733
grid,5.0,train,197,0.6131850825232164,0.8444306909220674,-1.3908783882106023e-15,0.0712616535469606,0.1018387663840846,0.5174936507731047,0.9363429446282118
grid,5.5,test,121,0.5830357129641637,0.85078186739455,-0.28790097447957247,0.28790097447957247,0.30002581380289306,0.549404131199104,0.9655289520276914
grid,5.5,train,197,0.5830357129641637,0.85078186739455,-1.3796070884682148e-15,0.07380924398761857,0.10388103988667671,0.5113541357112101,0.9336727228905164
grid,6.0,test,121,0.5555733056911099,0.856567316294401,-0.288120340965768,0.288120340965768,0.30162271532101703,0.568882324276804,0.9607601614464486
grid,6.0,train,197,0.5555733056911099,0.856567316294401,-4.332687620973707e-15,0.0765995353349217,0.1061795048860361,0.5047633678215178,0.9305946652895551
grid,6.5,test,121,0.5310472729367247,0.8617345149705173,-0.2883150125038345,0.2883150125038345,0.30333494467627825,0.5887847614713575,0.9554376354789444
grid,6.5,train,197,0.5310472729367247,0.8617345149705173,-2.709620458069925e-15,0.0795842286650155,0.1087292397494938,0.4977129199153856,0.9270889234800054
grid,7.0,test,121,0.5097097584146645,0.8662303649017887,-0.28848290384826414,0.28848290384826414,0.3051633508304462,0.6090765064858283,0.9495336148823872
grid,7.0,train,197,0.5097097584146645,0.8662303649017887,-2.2272088290957457e-15,0.0827544309440075,0.11152318648432066,0.4901964669117014,0.9231360141188266
grid,7.5,test,121,0.4918133120771658,0.8700016812990873,-0.28862192894171773,0.28862192894171773,0.30710799747606693,0.6297174138966781,0.9430210453020468
grid,7.5,train,197,0.4918133120771658,0.8700016812990873,-3.040996670496114e-15,0.08604083012842076,0.11455235163638293,0.4822100668754423,0.9187170129541168
grid,8.0,test,121,0.47760827443708653,0.8729957438727668,-0.28873002277270854,0.28873002277270854,0.3091680883633394,0.6506620347982226,0.9358739297631122
grid,8.0,train,197,0.47760827443708653,0.8729957438727668,2.3218877469317995e-16,0.08939926467773304,0.11780602783110254,0.47375243879117335,0.9138137638856548
grid,8.5,test,121,0.4673398881967148,0.8751609050312233,-0.28880516547060503,0.288846649992129,0.31134190029850667,0.6718595964122827,0.9280677107390917
grid,8.5,train,197,0.4673398881967148,0.8751609050312233,6.334470455221705e-16,0.09288529834303559,0.12127202205439083,0.4648252303718827,0.9084091009960851
grid,9.0,test,121,0.4612451660553999,0.8764472494324129,-0.28884540839194905,0.2892224340578352,0.31362672643092737,0.693254066176773,0.9195796772128519
grid,9.0,train,197,0.4612451660553999,0.8764472494324129,-2.599161720594529e-15,0.09643789689717971,0.12493687974646818,0.4554332684374218,0.9024870809059985
grid,9.5,test,121,0.4595495555247633,0.8768072962923955,-0.2888489018529849,0.28956953333841146,0.3160188324379939,0.7147843098280973,0.9103893905141285
grid,9.5,train,197,0.4595495555247633,0.8768072962923955,-2.4932115030160877e-15,0.1000950586593985,0.12878609714827421,0.44558478379151456,0.8960332221445034
grid,10.0,test,121,0.4624634539221723,0.8761967332559204,-0.28881392406109496,0.2901309710917908,0.31851342809650685,0.736384351440118,0.9004791210412597
grid,10.0,train,197,0.4624634539221723,0.8761967332559204,-3.4490177211705373e-15,0.10394082064135968,0.13280431757200578,0.43529160214325024,0.8890347475759532
grid,10.5,test,121,0.47017863888184863,0.8745751680714076,-0.28873891069736285,0.2908610581449068,0.32110465648644293,0.7579837412539394,0.8898342863409554
grid,10.5,train,197,0.47017863888184863,0.8745751680714076,-2.637484139718646e-16,0.10785092008705302,0.13697551000895916,0.42456929251913067,0.8814808253152079
grid,11.0,test,121,0.48286469105945296,0.8719068819252268,-0.2886224845094287,0.29155124743038296,0.3237856027050032,0.7795080344363132,0.8784438795309936
grid,11.0,train,197,0.48286469105945296,0.8719068819252268,-1.4337093272316742e-15,0.11177800053882804,0.1412831305590468,0.4134372648504563,0.8733628030332177
grid,11.5,test,121,0.5006654954778464,0.8681615662320388,-0.28846348419372647,0.2924573423716817,0.3265483234788934,0.800879380685874,0.8663008758220632
grid,11.5,train,197,0.5006654954778464,0.8681615662320388,-1.039213836248116e-15,0.11573075645495164,0.1457102685307366,0.40191880904146515,0.864674430139335
grid,12.0,test,121,0.5234789936305025,0.8633588636472539,-0.28825400417596964,0.29332410392263375,0.32937694690189473,0.8220104591054316,0.853402604046485
grid,12.0,train,197,0.5234789936305025,0.8633588636472539,-1.5193712052738182e-15,0.11968057679879111,0.15023671920510456,0.3926231965341076,0.8554184507130088
grid,12.5,test,121,0.5510747659818542,0.8575446477513589,-0.28798338388589695,0.29451002560407397,0.3322521906273251,0.8428139080266472,0.8397510697486025
grid,12.5,train,197,0.5510747659818542,0.8575446477513589,-1.632084202697692e-15,0.12361074467480322,0.15484186587445223,0.3875816447370912,0.8456021425964798
grid,13.0,test,121,0.5825027699623516,0.8509322837958201,-0.2877233730958192,0.29574640916793565,0.335222526400272,0.8632983982751732,0.825353216633243
